"code","iso","country","PPD.raw.2001","PPD.raw.2002","PPD.raw.2003","PPD.raw.2004","PPD.raw.2005","PPD.raw.2006","PPD.raw.2007","PPD.raw.2008","PPD.raw.2009","PPD.raw.2010","PPD.raw.2011","PPD.raw.2012","PPD.raw.2013","PPD.raw.2014","PPD.raw.2015","PPD.raw.2016","PPD.raw.2017","PPD.raw.2018","PPD.raw.2019","PPD.raw.2020","PPD.raw.2021","PPD.raw.2022"
360,"IDN","Indonesia",0.943956451204291,0.94500716132424,0.948870916606507,0.954983094007439,0.965176938825608,0.959077252607219,0.968638059948259,0.968168947550246,0.958371477966116,0.967583580024312,0.961381752112508,0.965436913232245,0.971742841826877,0.954601385144289,0.951788632584491,0.962027109300121,0.940950099564241,0.942406288388919,0.935117613118072,0.943004485436754,0.936353918528947,0.933248883794907
364,"IRN","Iran",0.00260291465428313,0.00243390097790065,0.0056645358446553,0.0129641745720655,0.0924010149416895,0.0688138931473066,0.0706171763131332,0.00231118891390394,0.0761288519261688,0.0759726970579118,0.00413734983482196,0.00090885889751796,0.00341921380376357,0.0230570246880306,NA,0.461579368382964,0.10768969330237,0,0,0,0.584274832303963,0.694623562492768
368,"IRQ","Iraq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA
372,"IRL","Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,"IMN","Isle of Man",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,"ISR","Israel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,"ITA","Italy",0.000183991618262559,0.000474065094254443,0.000318664775843314,0.000355681599464713,0.000192649380828444,0.000246777425167766,0.000198217060066372,0.000222397652074031,0.000303563221603444,0.000270243524092723,0.000200626253610157,0.0014223121490988,0.00138992128138841,0.000759805631775046,0.000344097092248654,0.00179900307033506,0.00187952064634056,0.00376914397153902,0.000469494077068129,0.000908656577839849,0.000893044685144493,0.000616621661791651
388,"JAM","Jamaica",0.0047614472763432,0.00506913064429328,0.000213548197247334,0.00101403732946522,2.89253483638217e-05,0.000523701849535977,0.000173059389285561,0.000469872267368344,4.14105762891212e-05,0.000154875605652365,9.21447228815742e-05,0.000309513307667761,0.000275895263581777,0.000826071354148579,0.00257407862684728,0.00125091430638133,0.00053284955094278,0.000164075557631986,0.00402730519591858,0.00286986718955611,0,0.00808069566569028
392,"JPN","Japan",0.00909392365860888,0.00730737428073239,0.00467873228122051,0.00416420503071555,0.00328644798818723,0.00237906199104512,0.00370233606401525,0.00512641553277818,0.00348846846869779,0.00361655025440874,0.004242956437724,0.00417502472025339,0.00308950416370201,0.00169936590034277,0.00211730103836727,0.00381168594292289,0.0018995230993482,0.003072970102579,0.00564828523291329,0.00393640732277369,0.00211378254229408,0.00186881729883265
832,"JEY","Jersey",0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA
400,"JOR","Jordan",0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,NA
398,"KAZ","Kazakhstan",0.000182204440016493,0.00022279260845806,0.000172923462920588,6.0110155525906e-05,1.53419848372929e-05,0.000431749600884539,2.11087044724323e-05,7.47733103101326e-05,0.000936356640543676,0.000140622819231604,6.0084537148049e-05,0.013442930086958,0,0,0,0.0602373125440764,0.000846816682434207,0.000699270947276813,3.7885331996116e-05,0,0,0
404,"KEN","Kenya",0.0250828468295899,0.0544866250712224,0.0498658451756045,0.0103970998953788,0.0225617699859334,0.017276717172599,0.0244310538586339,0.0168951893795332,0.00928990208954741,0.00725081294658474,0.0147590771291999,0.0140450423778049,0.0145191401375951,0.0171722619806285,0.0185528779608739,0.0206574374670052,0.0212664454300627,0.0160109300288367,0.0233527319530509,0.0277614805557033,0.0148378510600928,0.0132555077612007
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",0.124554374286726,0.0427195415818508,0.0144022306064458,0.00652084150978835,0,0.00154549891135973,0.0111368835804398,0,0.00141642937013421,0.0456323498876818,0.0330740285755172,0.00874942287472344,0.00212403549408364,0,NA,0,0.00102148283396138,0,0,0.0143611518423933,0,0
418,"LAO","Laos",0.817576745575866,0.816618196013962,0.794138517906411,0.816787143211409,0.773620190050339,0.777556808449209,0.810157400857964,0.764039340801945,0.802557690007065,0.786454049716591,0.793373658430881,0.829251618657498,0.843564781972788,0.830730752843424,0.832170865753106,0.823299028535849,0.815658947044762,0.814495179260777,0.802133697354762,0.800839409209696,0.796916732002643,0.792071922711902
428,"LVA","Latvia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,"LBN","Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,"LSO","Lesotho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,"LBR","Liberia",0.0883353044110369,0.0183219958146219,0.0513790660575649,0.0414686564633084,0.0106667942979566,0.0284176569221806,0.0282396055688027,0.0244385128136601,0.0330250657223961,0.045474575482938,0.0310911040861336,0.0229158465726087,0.0223306406594935,0.0253426120543776,0.0215919345957504,0.015386653923695,0.0144833270406404,0.0176282588267704,0.00856014899348212,0.00994659865632924,0.0104216486033034,0.0096355289540063
434,"LBY","Libya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
438,"LIE","Liechtenstein",0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,"LTU","Lithuania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,"LUX","Luxembourg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,"MAC","Macao",0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0
450,"MDG","Madagascar",0.00677597755500784,0.00927370127387388,0.0197939987464442,0.012057556066548,0.018566258576116,0.0670202082202641,0.0235457398937193,0.0346257918397753,0.0529798200235246,0.0583096633580208,0.033456545669028,0.0313480731178911,0.0145710248057011,0.0390051245112765,0.0240309875518397,0.0145406460367661,0.0309831189117476,0.0239420581857386,0.0416253804234936,0.0126825654360708,0.0232646990049177,0.023558659292064
454,"MWI","Malawi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,"MYS","Malaysia",0.947501063280978,0.949782876949846,0.940611856791825,0.947659686710425,0.953380187512786,0.949299346670746,0.947922445618479,0.949761497827644,0.964519661151911,0.957954678386681,0.967392357252438,0.953037904138823,0.962583089711507,0.946478060694554,0.937006994942117,0.933749162678952,0.940166049881603,0.935197369044571,0.942452983462554,0.946611090579676,0.940675486689169,0.948104254167518
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",0,0,0,0,0.000897685553251352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,"MLT","Malta",0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0
480,"MUS","Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",0.0521297648411527,0.0612972508115912,0.076045971828024,0.0706638579125715,0.0583046622254555,0.0890833015307135,0.0666893606985096,0.0897612915927469,0.0900230800351589,0.0649459501565843,0.0835569444158319,0.0832657240583269,0.098810464397787,0.0706520968570342,0.112506805098376,0.0945787213476147,0.106933074401401,0.0975710779342304,0.0744932098417657,0.138489831327818,0.101642051055976,0.147227790081604
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",0.00243368224189906,0.00511276135976509,0.0332237220856688,0.0117629612674861,0.00396774527249074,0.00399011799044557,0.0284521935644741,0.0146823758589301,7.42141725019515e-05,0.00638108209380947,0.00040416230160226,0.000400326631726247,0.000161486394084623,0,0,7.47286915950859e-05,0.00190480549278251,0,0.0186192269522298,0.00579079697089531,0.105852319346032,0
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,"MAR","Morocco",0.00415676615587298,0.000623924045732811,0.00102274434586082,0.00543581251461405,0.0019319926660217,0.0045785620123896,0.00864969002026265,0.00239532978520494,0.00232548968584909,0.102226612911004,0.00327475903338287,0.010879709747991,0.0122698785017593,0.0305269705234325,0.0185893755820761,0.0299985798693299,0.0363155150499492,0.00326300027890939,0.00271868194739897,0.00427368774014134,0.00347372528224772,0.000752085311515445
508,"MOZ","Mozambique",0.000160460697229849,4.37984070855455e-05,0.000477733487299432,0.000147256990920846,0.000739195789756818,0.00018943813440861,0.000138409546474221,0.000184278534756428,0.000251897358345686,0.000583827520788267,0.000449421228428795,0.00119137380036166,0.00034125799533821,0.000417335372468757,0.000311569199466751,0.00112506439046092,0.00354717474028354,0.00135697756416132,0.00121476854824659,0.00113479512549292,0.00155860620883408,0.00157197952258914
104,"MMR","Myanmar",0.673605879505976,0.667768178213818,0.682580604953158,0.692764470147473,0.720990806797212,0.688233544287644,0.738656754116389,0.711342544760204,0.716939068073487,0.740747839430764,0.741106304927762,0.718138550567956,0.699131187501032,0.703633846850244,0.703770396434385,0.710452757967018,0.707360678830279,0.735133378313509,0.730767711152162,0.730849065005597,0.736430748834552,0.714049631061242
516,"NAM","Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",0.0587149119864802,0.0450342553677853,0.0256806088102701,0.0393745560659961,0.0427100668147032,0.0365965065495818,0.0442572127524552,0.066063958420623,0.0562220556993991,0.053232753013586,0.0357337050429484,0.0344823068066664,0.0234279346160126,0.0129706653861722,0.00186506968967688,0.00359179622430064,0.0299930168620895,0.0220575242548207,0.032255213075202,0.0541857560600048,0.0450954368498962,0.0192889687825046
528,"NLD","Netherlands",0.00387030717677411,0.00910707162867606,0.0348047042705308,0.00662489167720049,0.0108133819930361,0.0101932130934388,0.0124157664950444,0.0164438002844062,0.0217190019159288,0.00811064100443637,0.00337783421482511,0.0158981381598536,0.0199455273852831,0.0387950070457007,0.00759162582164117,0.00765267897480498,0.0151916353463879,0.0203582217164827,0.006072626451648,0.0149092314873746,0.0124386769864524,0.0159716991342251
540,"NCL","New Caledonia",0.0320071678415542,0.0768497656524535,0.0151825785218255,0.0518031149111667,0.00402564482597536,0.0261513892283148,0.0273772038134606,0.0383023997982562,0.0348887595607201,0.0522661174126409,0.0251653571189536,0.00817362079454761,0.00240892002751315,0.00724114823094663,0.0165938081031049,0.00382819144876336,0.0116931805531834,0.00116248834890638,0.0275206203264282,0.0035118665378885,0.00206675768376021,0.00190746244102191
554,"NZL","New Zealand",0.00104921770193956,0.00149097064983843,0.000922175767410916,0.000549851333454403,0.000563110608435502,0.000475969771474373,0.000722549729961455,0.00035284515541259,0.0018755323692321,0.000817547498483008,0.000384845175762483,0.000817348970697559,0.00142179489383954,0.00118649359230989,0.00067455700802329,0.00210306159498417,0.00110574974976855,0.000800512152626871,0.000622100316994365,0.000534816849720579,0.000296957248330487,0.000159732244555521
558,"NIC","Nicaragua",0.00769994864928316,0.00333959708991815,0.00716355107626174,0.00552455661166636,0.00262907290141402,0.00427208818027469,0.00301264028309605,0.00232528396952418,0.00149083239455241,0.00212076055441564,0.00529268305787884,0.00535215432210023,0.0131313970721818,0.0121296450116676,0.0106722041862373,0.00991799441314979,0.00689606835978213,0.0305545565431038,0.0412787969892323,0.0448082974706414,0.106554009251215,0.023484320815379
562,"NER","Niger",0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",0.0504070920136698,0.0405953257645588,0.0285470730004796,0.023393613548179,0.018937215016877,0.0400410578725434,0.038636830289823,0.0347241927937408,0.0255257082106795,0.0368957666028283,0.0440691866668739,0.0247048469910709,0.0425953371446906,0.0444530385919004,0.0469276254364638,0.0438365328286605,0.029521257381104,0.0306602142535412,0.0214642353260206,0.0285524165929411,0.0280216709177014,0.0414173925142205
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",0.0393498317035744,0.0433166420812648,0.0594797387343165,0.0449856212743515,0.0679689105591789,0.049969827647975,0.0346597251642959,0.0449009449645602,0.100865072842573,0.0670696238933875,0.0176300750382595,0.0525209735692032,0.0258222792595223,0.0531022591446637,0.0321271960490776,0.065911808372566,0.0794330299840723,0.117131122524799,0.231502966503847,0.104796951656426,0.0810402325376201,0.077076645493381
807,"MKD","North Macedonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,"NOR","Norway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,"OMN","Oman",NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",0.0280798002901296,0.0201167013238617,0.0723190164975124,0.0326249707558594,0.00895548874964439,0.032161838995703,0.0534015746887646,0.0289112964240188,0.0111767651426418,0.027683288689674,0.0282550016729614,0.0562843115295199,0.224200965659605,0.0776104953337611,0.0524810669018313,NA,0,0,0.0273042302930607,0.00366428006137877,0.00704730946290936,0.00260803147273654
585,"PLW","Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0
591,"PAN","Panama",0.00438960760371866,0.00130609587776024,0.00147501024256887,0.00825569987715151,0.00209835237987204,0.00186648256650457,0.00191413416474261,0.0032988604537591,0.00234885236978743,0.00206248532928316,0.00141096665452281,0.0050429058525904,0.00192128192285996,0.00489978603840678,0.00313213934657333,0.00243987117133966,0.00405308750770181,0.0011903505287836,0.000903203680836699,0.00126857274673785,0.0011994448101121,0.00198218411187193
598,"PNG","Papua New Guinea",0.00123946540922177,0.00251903756333041,0.000449327597076844,0.00173057383439391,0.000348598871771814,0.000226295307948099,0.00108469761669703,0.00072068338878439,0.00281223232099386,7.89287835423137e-05,0.000875802457867145,0.000698231299451772,0.0013836501651299,0.00128233616692714,0.000817753564671533,0.00491083093960377,0.00333590917076557,0.000312338387183856,0.000419233295793887,7.40339607815149e-05,1.09753067536598e-05,0.00122889005354354
600,"PRY","Paraguay",0.642051649065956,0.633574590294645,0.620572823634492,0.53904535042339,0.711620522968218,0.744455638079914,0.772627872077749,0.817027828518243,0.901691234568053,0.863013487242812,0.827900339063177,0.798973246172412,0.8200618532397,0.802467635358745,0.835791340773731,0.820373852219703,0.723595048664054,0.840177627791672,0.813113146290702,0.665323149894752,0.735571876318309,0.698976596833181
604,"PER","Peru",0.157391644693202,0.172473711618667,0.172489570522909,0.132120027085042,0.190198036384162,0.164909969851334,0.123162446045806,0.208364234035924,0.200722725146846,0.187592139318626,0.205621008925455,0.196827768094681,0.240277459842516,0.22223857425668,0.212228776151882,0.190540784718296,0.173883448573926,0.174314534979137,0.194486438131477,0.167737797417074,0.212117327838146,0.227366439677327
608,"PHL","Philippines",0.855694814216883,0.827487474189151,0.849298247064066,0.877872915110373,0.839341129560475,0.862704859646837,0.840377800387197,0.874316490996411,0.837881276282089,0.830300914431477,0.879757297650528,0.85762702908624,0.87362152262524,0.878939582520247,0.856085616740864,0.861477796201773,0.889590867399425,0.873735949099383,0.872147312099023,0.861588149647444,0.880018943450207,0.84593983537176
616,"POL","Poland",0.00359238476057572,0.00144111328663457,0.0024056634872173,0.0018237491854479,0.000996722184085048,0.00105174225179929,0.00328988808151571,0.000982745670986332,0.00182433636264285,0.00194171948797799,0.00157074957191204,0.00127046056240239,0.00140862529460675,0.00142880003241774,0.00157987592463354,0.00394100135077074,0.00298921499434012,0.00131707193848264,0.000799705880186717,0.000783915968522277,0.000982807262742411,0.000748488977941957
620,"PRT","Portugal",0.00280804896339376,0.00278034769835013,0.00500206368909902,0.00461554947458992,0.00410955183570765,0.002015385999478,0.00446807366018249,0.00589236323117636,0.00597350924506921,0.00354487705025991,0.00553233713167244,0.00330188247418582,0.00508627081645419,0.00443765360318261,0.00741996502005004,0.00406436581968571,0.00177143114330226,0.00322597095769577,0.010512936664032,0.00515923977644111,0.00688909282201066,0.00673625326609953
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",0.000457703805758638,0.000243509966327304,0.000830485517420474,0.000311389202779123,0.000542652770476127,0.0013090605056239,0.000222187444569061,0.000332064818737762,0.000306515726029438,0.000485622588890199,0.000471692994791188,0.00450401312478733,0.0147644920506849,0.00159253406683833,0.00634926916916781,0.000966541218360172,0.00201733559839942,0.00192487356308242,0.00183561360035479,0.00174414199044457,0.00271828869988275,0.00193755110115145
642,"ROU","Romania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,"RUS","Russia",7.10353288741698e-05,4.95287332142215e-05,1.98179352372593e-05,2.96044065322523e-05,6.5279809029392e-05,5.9728489499482e-05,0.000111794054754124,5.69476218400533e-05,7.19803238943372e-05,0.000214519012928309,0.000121342534637733,7.31992714549953e-05,2.06851451608866e-05,1.70959985790975e-05,6.59166416550137e-05,5.04110354289949e-05,5.20768690653933e-05,3.20339687471499e-05,3.20109005715943e-05,1.52010805336418e-05,1.72725120025845e-05,3.51781917936757e-05
646,"RWA","Rwanda",0.0340158631647813,0.00914876174152463,0.0360169316700689,0.046611583766787,0.0333982950820638,0.0233080566532103,0.0263439903231793,0.0208164244973619,0.050855271761506,0.0153797753185873,0.0383652281038904,0.0275687197106745,0.0373130816021925,0.0382142656980494,0.0240059318826305,0.0421918808023439,0.0329146944853243,0.0419879964178143,0.0265899335694143,0.0288759374516698,0.0308667123537688,0.0296484647189847
652,"BLM","Saint Barthelemy",NA,NA,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,"LCA","Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA
678,"STP","Sao Tome and Principe",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,"SEN","Senegal",0.00319322628413605,0.0105023634205823,0.0099420124878734,0.00528125771816337,0.00524823873691296,0.032789802961535,0.0109010825085183,0.0100091917733203,0.00420346541010843,0.000976939989545466,0.00321535670355672,0.000889193784507754,0.00100256962368401,0.000689950452285253,0.00128007982242038,0.000295182329762922,0.000383563363010494,0,0.00108254597280474,0.000594427060180963,0.00297798035174554,0.00155944441331832
688,"SRB","Serbia",0.0120723348950961,0.00750526780576344,0.0047621477532042,0.0141383482725374,0.0137066311291812,0.0108308101205268,0.00750510670663552,0.00310013295271811,0.00458186726547519,0.00191852542550431,0.00919516239553493,0.00679213898334399,0.00828249548032748,0.00325468176270114,0.00647835061794081,0.00249025244340643,0.00375281306265384,0.00747856402888397,0.0048237555985116,0.00424101537318877,0.00393768425630822,0.00537637238250003
690,"SYC","Seychelles",0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0,NA
694,"SLE","Sierra Leone",0.0275431553539717,0.0528999477982185,0.0438831448556739,0.0424082127013786,0.0739093744307508,0.0395593362296336,0.0535587326934027,0.056896134685868,0.0473089162798039,0.0674784314924405,0.0336480510278757,0.0406465006583817,0.0294949487927276,0.028937716820223,0.0330397712298398,0.0210680565612987,0.0274345448580903,0.023133159655107,0.025695076124996,0.0256500500202703,0.0209817765366089,0.0194117069809131
702,"SGP","Singapore",0.415926588293057,0.182438864402299,0.00816320322782918,0.0483511438836133,0.0542041350389661,0.860082375135517,0.864670044357521,0.921911341626143,0.00173759018344897,0.00524470195480855,0.0052027919539684,0.00333884526935786,0.967359048538986,0.00200961952208065,0.00645149475598012,0.00199299303981924,0.00409944153174521,0.937467144346709,0.0977808308388943,0.112195078153294,0.0202830023321912,0.0156714318426632
534,"SXM","Sint Maarten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0
703,"SVK","Slovakia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,"SVN","Slovenia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"SLB","Solomon Islands",0.000590078289936518,0.00355410398782965,0.0075441465084346,0.00218546234215585,0.0190323511240113,0.0275445952198587,0.0833494872901369,0.00445035868100936,0.0103786036396397,0.00526376501408978,0.00483155298996654,0.0425926141156123,0.0320053379992601,0.00544083279198658,0.025995522149044,0.00725712376611513,0.010872049035693,0.00261081194022215,0.00501804723087865,0.0127611863503008,0.00688326523987652,0.0153115874101775
706,"SOM","Somalia",0.00249307543418592,0.000919536912294,0,0.00107296581396544,0.00141407364136184,0,0.00369459578585643,0.00215146918278022,0.00100158612267564,0.000550682290629055,0,0,0.000730425925871274,0.00374945580917794,0,0.00712209429205038,0,0.00699630512076154,0.000822154915940133,0.00199071463477821,0,0.000612658775324027
710,"ZAF","South Africa",0.000955572115213589,0.000670034966303488,0.000311451143617167,0.000915167443898867,0.00128492035403256,0.000847474310798207,0.00261497232019681,0.000543190779979693,0.00126167798048306,0.00244897246576638,0.000743658585717201,0.000857799950364509,0.00171787144151846,0.00173822087505349,0.00222671039572369,0.00319072896497634,0.00284668324698468,0.00569293240417958,0.00480684117567989,0.00496437159692149,0.00605711999880792,0.00513681501075971
410,"KOR","South Korea",0.00557464152620617,0.0070465858795473,0.00594238164204829,0.00361312018658443,0.0102673748394173,0.00802577723123314,0.00294735951885638,0.015194621316199,0.00730983103437448,0.00521135234734096,0.00655244372287885,0.00532416651286953,0.00645746684932732,0.00536757118256944,0.00615775156175043,0.00395886677012337,0.0082494969284722,0.00630958081262636,0.00440607019556688,0.00546629179709858,0.00456334405454449,0.00145862927732645
728,"SSD","South Sudan",4.68630518811052e-05,0,7.42913249230646e-05,7.33920814716901e-06,7.25313710896628e-06,8.55058625170447e-06,0.000152894930290081,0,0,0,0.000357182956079883,9.14086788407274e-05,0,0,6.23102558041654e-05,0.000433325874222738,0.00130784924568417,0.000522358663427117,0.000877961931697155,0.000164723398793821,0.00046331258131928,0.000376220770135922
724,"ESP","Spain",3.8167240341226e-06,3.32145988544343e-06,8.05553808253214e-06,0.00312358449537651,0.00156529251875911,0.00160888814265511,3.11713335287755e-06,1.27251526398354e-05,4.63508175915857e-06,2.23213705172731e-06,7.96072512090582e-06,0.000834722166260228,0.00124527427199768,7.00058701374454e-05,9.57119078761294e-07,0.000138527075499753,1.01734728144662e-05,1.88392635406346e-05,3.52662787939685e-06,0.00444606777426417,0.0106565766840156,8.63128906455312e-06
144,"LKA","Sri Lanka",0.252380695657419,0.295921669487441,0.204619372623885,0.308875728864078,0.153809155719548,0.218935764021135,0.267853278386489,0.232708675961391,0.292248480830708,0.288685577743512,0.29106441882901,0.251636985249625,0.276232454852667,0.191652561265428,0.271969556947931,0.221089286036824,0.194176088483227,0.212746450036485,0.178112237129527,0.178627688392363,0.155956702316176,0.138262827097067
275,"PSE","State of Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
729,"SDN","Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,"SUR","Suriname",0.000791702036768514,0.00347138953337839,0.0826882143749633,0.0147960524153829,0.0326162630352378,0.0154228259383395,0.0104481956775248,0.0187957046278095,0.0289391828444709,0.0243572695538976,0.0377308555061249,0.00856312137980252,0.0224791190822093,0.00582045921218978,0.00650170221353566,0.00292914572491593,0.00544002087420776,0.0235177217643809,0.0062628186461998,0.00478022837160808,0.0111317842840068,0.00721978869332034
752,"SWE","Sweden",0.00023443353191459,0.000247517605045368,0.000219787034686611,0.000271009683391987,0.000356822846548612,0.000475242494793603,0.000501080754489665,0.000357586219198805,0.000358541588442481,0.000286208861845327,0.000375714556070289,0.000536027011539122,0.00011510711432451,0.000375372372947961,0.00024495439695136,0.000290254494672237,0.000205740136974149,0.000161727513439181,0.000203139884062931,0.00011467423845394,0.000143740577768803,0.00019343677613581
756,"CHE","Switzerland",0.0889578504926794,0.0251153446863352,0.0162223113079845,0.0493814390858826,0.0734644249098133,0.025801753005424,0.0195087270979188,0.0141340831710229,0.0220154071013089,0.0292070220305887,0.0616031842908937,0.0219438955679538,0.0127533280938641,0.0213787045595964,0.0197555620048626,0.0220546107009411,0.0188087253927064,0.0244801664201642,0.0275197228788651,0.0634111350805317,0.04814267547675,0.0452226028713716
760,"SYR","Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"TWN","Taiwan",0.080710346067087,0.0508780412917556,0.0640132386014246,0.0580253438958119,0.0437686489337353,0.0734150312732357,0.0675888280075318,0.0910073941555739,0.0243588105986665,0.0623931728422658,0.0916646105293344,0.0883736897178043,0.0876921274497986,0.0815496415317263,0.118117789891292,0.0882368660395417,0.108600111964167,0.105621147524121,0.105937445338776,0.113606405110566,0.103448920035209,0.0787766973436024
762,"TJK","Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
