"code","iso","country","UWX.raw.1990","UWX.raw.1991","UWX.raw.1992","UWX.raw.1993","UWX.raw.1994","UWX.raw.1995","UWX.raw.1996","UWX.raw.1997","UWX.raw.1998","UWX.raw.1999","UWX.raw.2000","UWX.raw.2001","UWX.raw.2002","UWX.raw.2003","UWX.raw.2004","UWX.raw.2005","UWX.raw.2006","UWX.raw.2007","UWX.raw.2008","UWX.raw.2009","UWX.raw.2010","UWX.raw.2011","UWX.raw.2012","UWX.raw.2013","UWX.raw.2014","UWX.raw.2015","UWX.raw.2016","UWX.raw.2017","UWX.raw.2018","UWX.raw.2019","UWX.raw.2020","UWX.raw.2021"
499,"MNE","Montenegro",2.54938497767356,2.55305966503812,2.56956639881301,2.58873705457502,2.60741768568715,2.61863482116107,2.61092146651676,2.59335280375159,2.5664992395605,2.54359658640497,2.51082761011481,2.47105520183293,2.44155257058942,2.42087243124157,2.41699756089666,2.41661321130291,2.40838736569112,2.39142789056574,2.37100834355036,2.35719810146976,2.34458620589096,2.3311805557398,2.3269343364144,2.32115688625244,2.30119694519919,2.28040127282007,2.2553962815202,2.23467620725064,2.20902920058179,2.18430455151774,2.17179040814774,2.15988011630393
504,"MAR","Morocco",6.39350073294774,6.2468475615091,6.12643422075619,6.02928177931872,5.93015457405808,5.79741841977092,5.67255469155364,5.58198792498988,5.49621701259437,5.41724704606807,5.3435763780248,5.27111488637356,5.19605840953204,5.07766960772962,5.03061683100315,4.96804045314233,4.90491736157798,4.84400784211224,4.77228313915651,4.69768773703277,4.62516789963934,4.54277974142493,4.45837583234056,4.36619312755166,4.27537003616669,4.18925121880644,4.1027870761278,4.01853537046512,3.93827791202203,3.85244024797643,3.77961224229543,3.70980984726431
508,"MOZ","Mozambique",9.62190907747953,9.62086416768567,9.62125450132953,9.61404908207577,9.60241400015008,9.59637412059037,9.57943071375037,9.55732914276808,9.53190002629506,9.50705688420249,9.48254711849873,9.4551758818472,9.42218068025396,9.38678036480896,9.35578956940067,9.32253689613822,9.28851474735357,9.25958233174184,9.22819117809553,9.18074877103924,9.13740645091619,9.09264503384048,9.04943642360567,9.0012695649997,8.94874523323054,8.8970417810388,8.84774301856104,8.79934721581265,8.75095230222884,8.70282544808162,8.65582280058757,8.60935319467188
104,"MMR","Myanmar",7.97950422770836,7.9450865763327,7.9091033500447,7.86589652368737,7.82386786427354,7.7764704930229,7.73127745245878,7.68905702292079,7.6415270649789,7.59347160781872,7.54544267192278,7.48975423963362,7.43607087355643,7.38034062331459,7.3287236585686,7.27355730744461,7.21958677724652,7.17404203547436,7.13528622677752,7.09864103376602,7.06769716992465,7.04831805985918,7.03152891894636,7.0172283484846,6.99955505731283,6.99891677554945,6.96322485518564,6.92744100989167,6.89078893835325,6.85483950295051,6.82248791872203,6.79080394176166
516,"NAM","Namibia",7.50374839271235,7.44388323673518,7.37826255526794,7.30067327455548,7.22947998046682,7.1534748578545,7.08617900263711,7.02076331118597,6.96672983812073,6.9164479099236,6.87175459808984,6.81785661847579,6.7620896939444,6.70954967761137,6.66051154789512,6.60696984433511,6.54903552058029,6.50090916417679,6.45355167674311,6.40834174428655,6.34335743335699,6.25174276615301,6.18717514890993,6.12671752287717,6.04441481677918,5.9589352135964,5.87803630022027,5.806418287683,5.74211846879583,5.6836739887123,5.6310426767036,5.58363882061871
520,"NRU","Nauru",6.26554896933077,6.24058149104429,6.22548052206484,6.21856329283486,6.21316845505752,6.20893182562917,6.21009861671788,6.15977166300169,6.18296337812775,6.20188709411861,6.21440667007604,6.21853977942309,6.21989612209094,6.21117553534197,6.20029203852068,6.17738274803562,6.1467245768313,6.12979019393413,6.02163608728492,6.03518748351948,6.04519518408504,6.05499750509504,6.06648195335555,6.06037528042701,6.0476553374577,6.05617322467881,6.0715105607942,5.99306002932796,5.91573060075191,5.85952590497136,5.80949642663425,5.76279181389909
524,"NPL","Nepal",8.82718605369735,8.80170819148824,8.77499420553453,8.74445427436946,8.7089383674905,8.67187853543073,8.63084721356937,8.58744871151561,8.54355405998546,8.49645529579972,8.448753596063,8.40154880934317,8.34868279009512,8.29684798704892,8.26531816099605,8.2340697651382,8.19813086538233,8.15896792234338,8.11556994118888,8.07003166485758,8.02200225103413,7.94262075270353,7.86839483310305,7.79025940452327,7.71506060662034,7.65394731631333,7.58736393421785,7.52361518815861,7.46667876024757,7.4065512796688,7.34753599005984,7.29055459151332
528,"NLD","Netherlands",1.10382514994509,1.10150486879158,1.09605619642081,1.09115197999116,1.08626923492711,1.08140249806117,1.07737492150982,1.07371094290165,1.07007175366924,1.0669194555263,1.06384922476053,1.06076768766887,1.05956761778908,1.05854140928829,1.05745158221,1.05633482624145,1.05526758116025,1.05414651830103,1.05300259686332,1.05193727344518,1.05069323485076,1.04927345696649,1.04857593181416,1.04820315553062,1.04778257547468,1.04726312823175,1.04688900570941,1.04641629315913,1.04590753457045,1.04536690109976,1.045079402305,1.04477644810005
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",1.39665269504131,1.38989963457833,1.38642129443491,1.37873707769604,1.37148807800449,1.36554868666162,1.35612403256039,1.34228488322356,1.33098261940724,1.32218791657144,1.31020450370716,1.29243449207711,1.29235954013045,1.3002740882524,1.30119094369737,1.30589030517669,1.32161239707386,1.3271163533895,1.32368361027427,1.31560221811092,1.30864731329227,1.30446069819262,1.30590824531932,1.30443159987634,1.30525958709183,1.30334541615095,1.29865315813257,1.29510847910735,1.29007074771128,1.28474320665291,1.2816416948273,1.27898383989417
558,"NIC","Nicaragua",5.92500262852841,5.80124057270995,5.68912605865291,5.63883569021457,5.58597039180156,5.53194709656639,5.46819513468941,5.40345273077318,5.34890412891979,5.29793051278171,5.23154831191295,5.17703253690677,5.14739570012953,5.13087595238681,5.12436115221244,5.12116651005433,5.04716893431589,4.9811238294827,4.91623696722225,4.85761297728513,4.79519897982046,4.72603471533545,4.65072705460505,4.57316243722234,4.49309361601457,4.3985650933603,4.25555610322528,4.17893280908208,4.11360909922973,4.06384012488263,4.02756045074317,3.99522373878019
562,"NER","Niger",9.51565695016155,9.52688852234715,9.53855202955052,9.53401044684366,9.52947792933558,9.52718836196471,9.52508004749268,9.52001178951993,9.51321262800418,9.49689032651069,9.48096046418936,9.49423693759193,9.50258310278662,9.50853985686195,9.50873233864459,9.5042258288355,9.4942999010065,9.4720812043797,9.428878283078,9.37617697173614,9.33986756309803,9.26216872648578,9.16719250088763,9.0619881450033,8.93716752202424,8.7788571213829,8.76320459101906,8.74282225510059,8.71270848391081,8.67464496921746,8.63959875965269,8.60632771958608
566,"NGA","Nigeria",9.34133567077014,9.34036873377135,9.33796263969035,9.33659855319173,9.33447084710947,9.33136114412833,9.33022000233563,9.32741835525272,9.32379268463589,9.32272573963948,9.31904052680162,9.31449817401996,9.30338334638278,9.28642274934756,9.27659012505131,9.26045366607749,9.24579576790035,9.25901408100653,9.2539472185383,9.23859307150533,9.21628544870184,9.17129719091618,9.12624955518172,9.08528693671205,9.03941466045274,9.00270303981225,8.97753795295115,8.94850366203948,8.91927392561812,8.88243716007004,8.84941056145348,8.81738469317514
570,"NIU","Niue",5.70840701341556,5.6546848761377,5.60430675463902,5.55412497952544,5.50432078818172,5.45002712867005,5.39413391461604,5.27261776791053,5.23903596951899,5.20432572484682,5.16414581973273,5.12085062774229,5.06802510712101,5.00344845349789,4.93948707738599,4.84966996243765,4.76993075793385,4.69957426735753,4.56929643365407,4.59580663969094,4.65881053391659,4.73141797009618,4.81443300404424,4.91108659669074,5.01001904155673,5.10826790884683,5.20806756756385,5.20613483821488,5.20043114063144,5.16582396665605,5.13859075013919,5.11139326436488
408,"PRK","North Korea",2.9478693642345,2.89793403761882,2.84877939583739,2.80848792118832,2.76630394169143,2.73076101261178,2.70038776786429,2.67785466905935,2.65033980424183,2.61791668477389,2.58503999048371,2.56738944405259,2.54655670495106,2.52136469966555,2.49335452098118,2.457069028409,2.42360114898417,2.38939194348833,2.35383526373703,2.34501395755573,2.37422863373451,2.41234238599942,2.45882394418849,2.50921413008322,2.56717530293505,2.63622047021215,2.71045693848968,2.78639049077122,2.74862519770379,2.71053189085347,2.68644435194446,2.66253733945692
807,"MKD","North Macedonia",2.44944443642533,2.42543217086278,2.40372862056168,2.37449301513705,2.34394649534195,2.3103390282223,2.27318761434917,2.23092928953875,2.18608772805174,2.14557385454603,2.10524576349515,2.06119784484511,2.02278651903065,1.98801863395791,1.95652226832087,1.92698977739767,1.92362726800996,1.92015212102769,1.91600768525727,1.91231563598672,1.90944262917954,1.90508426010088,1.89011040224848,1.87550195162681,1.85959706190551,1.84440297958949,1.82972843358069,1.81301084040071,1.79778760272129,1.78223141702303,1.77178244221316,1.76272841920683
578,"NOR","Norway",1.10115703466033,1.09870817444926,1.09278787588371,1.08714181978245,1.08209277875324,1.07744925251313,1.07269591387312,1.06803074510522,1.06412212183311,1.06080254423692,1.05726828849632,1.05392549816633,1.05259139672905,1.05168665272431,1.05080709386709,1.04999064768266,1.04924389079186,1.0484793480156,1.0475884471422,1.04663181829984,1.04533907351027,1.04401211425754,1.04338514774688,1.04273429979206,1.04219671192448,1.04168516191041,1.04106679708259,1.04064398002602,1.04021509840967,1.0398211352334,1.03946902712521,1.03916114741927
512,"OMN","Oman",5.95093266461084,5.86580479205561,5.78616508898278,5.73773034935102,5.69945300869864,5.65037378298161,5.61025637161923,5.57701223162245,5.54247654463383,5.49777370736608,5.43311555894713,5.1769517113293,4.91520360592994,4.65238676577502,4.42262338764602,4.21126657669019,4.00383529416568,3.8302373037654,3.65962955134716,3.52651031131712,3.40577871548752,3.29013231229119,3.17372141825537,3.0670501613733,2.98643174113496,2.93450322435551,2.88205049379387,2.83822577083801,2.79669265483345,2.74874187293942,2.71312594864967,2.68022377985517
586,"PAK","Pakistan",8.48572947401904,8.45668737244388,8.43244684870916,8.40741548598851,8.37987742070465,8.35082233333907,8.31789214670917,8.28601667808972,8.25064998827574,8.20389527495856,8.15513858680473,8.10574722010784,8.04635599917648,7.98620499680646,7.93305475312673,7.88548696737299,7.82731127601203,7.7825872445158,7.71887430277717,7.66428903216918,7.59911543419726,7.53733332291874,7.48551256248979,7.40766369446179,7.3332847288113,7.25740188240544,7.17600041750963,7.09353365725888,7.0329844778371,6.95287415430839,6.87498742406684,6.79898161158062
585,"PLW","Palau",4.99134785117965,4.92032611540849,4.85528880541518,4.81002897322035,4.76288653507217,4.70187978408717,4.63617659745642,4.51105877453289,4.47910854045819,4.45641168363366,4.44157742735219,4.42090124850452,4.39798417565475,4.37863012902186,4.35864073118539,4.3246443280742,4.29724277225111,4.2630776090052,4.1764617431512,4.24190973030867,4.31552830788719,4.39349661997254,4.47917721276483,4.57491881226703,4.67420719737803,4.76486844428922,4.86131146275269,4.87454277354305,4.8874696001361,4.85918784237352,4.85105533138017,4.8419687493571
591,"PAN","Panama",4.96489263831034,4.81034794858258,4.66296633852638,4.53764582361332,4.44345884802638,4.37245686531277,4.31617489199895,4.23801061489947,4.06567424263446,3.90512807971265,3.74736496623334,3.59313741226815,3.45978578344648,3.34631173677575,3.32305960372535,3.30361334832394,3.29463936801735,3.29204239894942,3.29857948842757,3.31776231651059,3.34870797592745,3.3310892461015,3.3036786541302,3.24931380683945,3.19525403714961,3.13237941177038,3.06924068899685,3.03901645476553,2.99648137267662,2.96111555442031,2.93235995868805,2.90604728336619
598,"PNG","Papua New Guinea",9.22751605004302,9.19780050092549,9.16540663116101,9.12811613324048,9.09178396415959,9.06094529315031,9.02970422855634,9.00372148414025,8.98190168865125,8.96206279901502,8.94626750067727,8.93069233824913,8.91826858399717,8.90706089266579,8.89986505555865,8.88878266337034,8.880311688949,8.87637809849464,8.88124896749127,8.89040250127127,8.89826583158573,8.90812100423727,8.916298889708,8.92357505093446,8.92430064722613,8.92035798613318,8.91586137122317,8.88102814989987,8.84939235588003,8.82770929303557,8.80977311340999,8.7925736999176
600,"PRY","Paraguay",7.44405552928104,7.313036426419,7.18397879993125,6.95193880099776,6.71115620649568,6.46320360403612,6.20191861727413,5.93681207201275,5.67432444060176,5.42265482791669,5.18621676758442,4.95945468909264,4.73558464529041,4.51304417474767,4.30265587258512,4.13198094489865,3.95569189419926,3.78733121077352,3.62919894087826,3.55331615953841,3.48356425771675,3.42103357970601,3.37402476837057,3.32883054435431,3.27753393026635,3.25248795929069,3.2328939911615,3.2044239672692,3.17789598370574,3.15550356165724,3.1404834117407,3.12687057338525
604,"PER","Peru",4.13211583388301,4.09630502491755,4.06766199896833,4.03543398251578,3.9927470070574,3.94328630486733,3.92672224447307,3.85285817192015,3.78040948786154,3.69767447187302,3.61773784026904,3.53644670165422,3.45569629039575,3.37658050223952,3.2995526801562,3.22308372981034,3.1463768949187,3.07121240804466,2.99852730067148,2.9362272553621,2.87577777036897,2.81894447325127,2.76204968499248,2.71497458139762,2.6786494711635,2.64441600077756,2.61414160076751,2.58575072840656,2.55850472459712,2.53289275528929,2.51295922486447,2.49401278910501
608,"PHL","Philippines",6.96748136967645,6.90361013244463,6.84767495090248,6.79500776907631,6.74662550919203,6.69373083612638,6.64280230196286,6.59764923718438,6.561556679249,6.52672682344661,6.4902650980662,6.44254254922992,6.3987843075073,6.35664539854035,6.36076496263938,6.36302630451787,6.36245949301883,6.3591548457767,6.35431442575996,6.34748759363479,6.33613155352724,6.3278325098811,6.31429026818404,6.29893021925034,6.284847001251,6.27463503672475,6.26555998817693,6.27200975916513,6.21252651881284,6.15320948834367,6.10238180659496,6.05300128845295
616,"POL","Poland",2.67787454023162,2.64092683897572,2.58453809321435,2.49643604564432,2.41276243638265,2.33915555999667,2.27524926420137,2.21378141070203,2.15443643796653,2.09888954193346,2.04659997025705,1.9951512523422,1.9610101973501,1.93891305722412,1.93250002636218,1.93450785439786,1.94068007885279,1.94629113965067,1.94787779146677,1.93801467780999,1.92558899754956,1.90683444245502,1.89445872335587,1.88716789229096,1.87979357185404,1.87679068258754,1.87826978605277,1.87828880928864,1.86145459670152,1.84506819555166,1.8339873714398,1.82313539189645
620,"PRT","Portugal",1.91711840280756,1.84023268947621,1.73923788383909,1.64666042169566,1.56280108128582,1.48998344514186,1.42788701774718,1.37411604628334,1.32812476343731,1.28913911270622,1.25576673194184,1.22787701058145,1.2128880420847,1.19909182504021,1.18608022331815,1.17361129977082,1.16183482642359,1.15098178654291,1.14114067324874,1.13187409681515,1.12299052272554,1.1147292710193,1.11142506749384,1.10904320011528,1.10712971834647,1.10545245580327,1.10368981951538,1.1017710584098,1.09978932657179,1.09773609810475,1.09622140467952,1.09476620855393
634,"QAT","Qatar",2.40133660731971,2.34979516472173,2.30481729836071,2.26557757554038,2.23423292707945,2.19659002892507,2.16027699864826,2.13052053614605,2.10702410818919,2.08037216923512,2.05508109232108,2.04153031803235,2.03227122182692,2.02575197172792,2.01674567832572,2.00548062961928,2.00248822337319,2.0084896249374,2.01148671766106,2.01608841217635,2.02330383205936,2.02184022328612,2.01761336010948,2.00476342559827,1.98974516698334,1.98077092385314,1.96679952053488,1.95062061163674,1.94065916359783,1.92166396611562,1.90366773572869,1.88679409996914
178,"COG","Republic of Congo",8.50883114017016,8.44406997312424,8.38415420004345,8.33015213683458,8.28637387853602,8.24203471940344,8.19957588158178,8.16731676778844,8.14223535390222,8.11919538052754,8.08623547539719,8.05642418466652,8.02565604089742,7.99322583131496,7.95385324756499,7.90095781208103,7.85691506448081,7.82374520184774,7.77619092143573,7.72593094125075,7.63835123111038,7.54496277809008,7.44507900944486,7.3427496004467,7.22380855765644,7.13236432184965,7.04483242007899,6.96733727530673,6.89237396382139,6.8144120768569,6.74439879294282,6.67781852868443
642,"ROU","Romania",4.32434394951156,4.26336733118883,4.22770836061666,4.13640043985776,4.01545557336643,3.86759954454279,3.73697643008239,3.62218481543373,3.48754694141115,3.34670438189083,3.20224523732672,3.04332444137709,2.92471393905708,2.84893266986597,2.77871475553416,2.7362178226267,2.70155563833867,2.66384933906802,2.63631344141287,2.58631467008696,2.52460235721078,2.50404448410304,2.47200709020655,2.43916090978075,2.44498919477409,2.43450836625224,2.43567952570018,2.43579569510916,2.42144259015887,2.40517294235934,2.39694846803983,2.38922824245255
643,"RUS","Russia",2.43680867715505,2.37855119135361,2.29843460282968,2.27104469715177,2.27583862249384,2.25807150057448,2.24323370635514,2.24366197120899,2.23561112012663,2.22534106960206,2.22942210900321,2.22093177393718,2.20870763543709,2.18281033470945,2.14811208884127,2.1101918899568,2.08265934223818,2.057446645726,2.02704342556565,1.99796773511422,1.97227825317071,1.96285771752242,1.9526537241647,1.92570513716602,1.90359694949586,1.8826686135945,1.8646104164759,1.84760984979983,1.83051148076889,1.81372343397758,1.80256534231057,1.79269270061626
646,"RWA","Rwanda",8.43193870055892,8.42188990107811,8.39277028658846,8.36939019453187,8.37125307741103,8.35992660856643,8.34333689957686,8.32227424121331,8.29861339032049,8.27518414076825,8.24832369771261,8.22690428862012,8.19572393320585,8.16201615906951,8.1233808549054,8.08298023074058,8.03023483726283,7.97634821765738,7.91408622525428,7.84881322215627,7.7851793468044,7.74235420882177,7.6935814062804,7.64721341500758,7.59360249732495,7.56018586939133,7.52529664010728,7.47668652080704,7.43564227337049,7.39346689918695,7.35476757612234,7.31732670605948
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",5.31822344031527,5.26505240748777,5.2152763874518,5.17210039726089,5.13503953242942,5.09814699789512,5.06486167409922,5.02527505025991,4.9904787038141,4.95408252696349,4.91343253737219,4.87118282027057,4.84988149468713,4.84204434590105,4.83339018403069,4.82329638768462,4.81726570678653,4.8157451004616,4.82182884244197,4.84050302672536,4.85445838245572,4.89012444732136,4.92159636375131,4.94246426932318,4.93949399666965,4.92446611038146,4.91612948481926,4.88614274362678,4.85649416740777,4.82661505125442,4.80650044825894,4.78641206644688
662,"LCA","Saint Lucia",5.75310935700132,5.64103332263147,5.53381772613628,5.43273194090185,5.33807037519344,5.24200810592539,5.14817159200387,5.05817184861268,4.97016782608545,4.88774085912076,4.81123032898288,4.74811592704014,4.7293084475011,4.69851810866618,4.66324824847661,4.6318401897847,4.60306772775465,4.56736248650813,4.52930073424247,4.49667389067986,4.46320377232773,4.50224867568311,4.52921586582191,4.52754149880587,4.5123070428852,4.49698771753939,4.48442777825831,4.46064789756818,4.43869708732662,4.41718589294356,4.40614200525451,4.39584578639122
670,"VCT","Saint Vincent and the Grenadines",6.22132770762881,6.13937952388022,6.03892883828915,5.94467420254678,5.8592036361523,5.77158172402302,5.69011306882314,5.60720449785933,5.52607771572681,5.44794358934973,5.37203424563735,5.29954806515246,5.28634183972551,5.26659450533293,5.25100438295868,5.24324022922348,5.23365682443767,5.22600830900217,5.22523107432463,5.23805667062573,5.25220768429464,5.27913711098008,5.3017579353523,5.31641606480284,5.30718156280308,5.29117228085635,5.27763988646416,5.24125213650714,5.20286371630131,5.16392029092664,5.13309491415688,5.10271883842405
882,"WSM","Samoa",3.87401498642611,3.82998879034333,3.7906862649495,3.74953571765296,3.71515602189086,3.6750883667654,3.62828137188512,3.57384284065672,3.4828198943051,3.39204414792659,3.29570391873465,3.19477525900465,3.09683227919424,3.00367908113035,2.91683114266323,2.82927904447355,2.74782742649245,2.67387220634309,2.59202981791571,2.57633229182638,2.56648775881673,2.55949681116055,2.55622337147872,2.55537295144958,2.56379188986402,2.57500176610162,2.58583663467265,2.56083271384464,2.53733512865283,2.52384914518621,2.5159687957834,2.50775192293543
674,"SMR","San Marino",1.09155901955226,1.09024577773413,1.08617111967657,1.08193453185926,1.07768134355315,1.07340331796978,1.06931280582339,1.06547189832883,1.06180552802533,1.05834672632122,1.05573218876788,1.05350304452278,1.05282540486703,1.05224067428049,1.05165672930909,1.05106419175548,1.05042061673877,1.04970939134755,1.04899850048859,1.0481952583884,1.04736134582129,1.04638271092565,1.04606554049996,1.0457869459518,1.04551552928432,1.04522242829799,1.04530422819407,1.04527569644063,1.04510886491083,1.04483698998825,1.04483648094031,1.04477502971625
678,"STP","Sao Tome and Principe",8.24349091564507,8.24271096947593,8.24029795924593,8.24041549007595,8.23649582341886,8.2301186717397,8.21664106783631,8.19179283823399,8.156542497557,8.1160770955706,8.07029563865449,8.01600674263105,7.95632681787642,7.89237891429126,7.81721843648487,7.73512534600921,7.64626133145829,7.54774539709118,7.41247876170834,7.30310906130603,7.1757990505709,7.02300755787534,6.84609370128733,6.66550658976296,6.46693945616613,6.38519581916654,6.30733459361564,6.22246135823218,6.13015942891503,6.02971180130369,5.94968728301712,5.87184781957853
682,"SAU","Saudi Arabia",4.02715681224678,3.9291417543244,3.83460994796225,3.7443775288395,3.6627498026495,3.58181107334977,3.50410951216806,3.44438023547479,3.39263741410021,3.34142938578274,3.28580587564782,3.24111022859592,3.20125024704344,3.1563281449105,3.10946152562613,2.98648100521479,2.87173430518508,2.77948451128451,2.68909974902622,2.61649110584942,2.55155491014924,2.48148734505651,2.41828574322971,2.36062359793424,2.30982546038562,2.27402222400042,2.24098454337681,2.21179903313356,2.18584532446872,2.1559031724929,2.13057423536795,2.10675384076355
686,"SEN","Senegal",7.90906009350653,7.79445959075149,7.68089175038247,7.57648854074311,7.47654956726054,7.37916039928738,7.28312848258239,7.18755603214658,7.09941894411999,7.00403405736456,6.91801817600979,6.83575505896573,6.75958514642093,6.71032024385777,6.64915256484877,6.57990296192555,6.5162149298782,6.42777845688158,6.30630109834541,6.16539947676061,6.01037895637714,5.86223241009043,5.6938953959867,5.53157201143427,5.35936111520476,5.1878017518192,5.1183289730006,5.03675752839805,4.95461167001926,4.86424809600017,4.77673463754092,4.69189308985849
688,"SRB","Serbia",3.0770884576217,2.99865474489096,2.96661557694516,2.96810088449752,2.96016827433621,2.96241259030362,2.93548313831155,2.92086377038929,2.89884811767375,2.84941867092385,2.81642498542672,2.78699483203679,2.74650848393786,2.71174576372599,2.65910661974818,2.60172680024344,2.55669689863661,2.51424810955129,2.47634688584811,2.43922593958269,2.40830455579392,2.37295005576616,2.34591659130606,2.32048183888149,2.29668980058086,2.27351725904979,2.25256824249524,2.2327843631739,2.20953007530247,2.18555602467031,2.16774789110659,2.15099275286146
690,"SYC","Seychelles",3.69409417054663,3.75029311257506,3.81345873911399,3.87657123096865,3.93929447155159,3.99541372086522,4.04533504706457,4.07685203240542,4.09023913051062,4.09402826756396,4.091317065047,4.09410288836186,4.09921651321514,4.10416873108829,4.15096579206487,4.18716137098772,4.21116860808698,4.2344411618535,4.27708679579447,4.31136478654995,4.3408462349092,4.37734629426347,4.42328475245101,4.4386611503837,4.45892339157998,4.48488933960519,4.49093475988111,4.48356658794873,4.42486489430887,4.37858110681328,4.34992279418123,4.32369815860212
694,"SLE","Sierra Leone",9.20424890808178,9.22396070341148,9.24001189941895,9.24977891171527,9.25392175578096,9.25842191238582,9.2681649500437,9.28019977469826,9.28936399971689,9.30214856548429,9.3094186802475,9.32095760915065,9.32013653875095,9.31616660830475,9.31058652044657,9.30077929212039,9.28314245030262,9.26213029980842,9.23383387921242,9.20275882501965,9.1710418814207,9.12630210916892,9.07410308987911,9.01559856679038,8.95552254260977,8.90951927569311,8.87004279285478,8.82799579316359,8.78495831571658,8.74056824460258,8.70156765939657,8.66395783668826
702,"SGP","Singapore",1.57880241040711,1.55456806359371,1.53680744809553,1.51139264786661,1.48679640093363,1.46364322511424,1.43756271373255,1.41330980232304,1.38915385647424,1.37230637011529,1.350267407095,1.32330403140943,1.31632847326161,1.31799131516477,1.31711535850208,1.3117090695342,1.30838466633789,1.30105861844826,1.28968489054171,1.27858031504875,1.2672088845929,1.26105684746442,1.26308848859112,1.26441965490671,1.26697765165043,1.26702658687573,1.26589313637148,1.26504437683676,1.2632189767935,1.26097818104387,1.25836217627259,1.25594418585486
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",2.1272365455642,2.09484826707655,2.05596056564901,1.99657456744964,1.92071633232242,1.87488762254079,1.842120888833,1.80898806158463,1.77482125929595,1.74773978457281,1.71504895945922,1.68309063649977,1.66251485495743,1.64545844632571,1.64236558082628,1.63414985826683,1.62558888777577,1.6186131045951,1.61589262714923,1.61228084700857,1.60578278130152,1.59566448782818,1.58887819977421,1.58925303175586,1.5877757410157,1.59046338156122,1.5959950893248,1.60067066117633,1.59932766344141,1.59740537274384,1.59911799035997,1.60113192253973
705,"SVN","Slovenia",2.07507783204542,2.04959393456747,2.02762341479693,1.9879034570591,1.95031417454587,1.91338721433061,1.87747519385388,1.84298406293794,1.81256834287908,1.78353884492243,1.7538648719388,1.72249362788262,1.70324418609358,1.69223293539497,1.69057848611175,1.6921422625292,1.69549134673598,1.70009381578146,1.70424852920216,1.7077967987056,1.71316796695853,1.71436597477709,1.71939158397922,1.72582907914617,1.7278879622891,1.73143446244553,1.73763484006218,1.7448930283057,1.7343945319387,1.72297418343051,1.71733392339467,1.71141628666414
90,"SLB","Solomon Islands",7.92245759653028,7.88489000370659,7.84037152243794,7.79668135953391,7.75045154870831,7.70095714429745,7.65493750982607,7.60965385587574,7.57081755838369,7.53583840212691,7.51279777791458,7.49507782886316,7.48181731529376,7.46695384175389,7.45037795856542,7.42601123761535,7.40548639209898,7.37906832024809,7.30398922224149,7.24292658663456,7.17954039884399,7.11095870420368,7.04589439733598,6.98768351996369,6.93687053761502,6.89222424252117,6.8547022176467,6.73237322603546,6.60707363129438,6.57573960081077,6.55063560944564,6.52608630525328
706,"SOM","Somalia",9.62058924586982,9.60958367886138,9.58881786704252,9.5661545559485,9.54370396280424,9.52153953274873,9.49976206671333,9.48011711549987,9.45730125760214,9.43293331125517,9.41023894867017,9.38115375299463,9.35274255185501,9.31698119200089,9.27686110751598,9.23288521730415,9.18193272831376,9.1653423325519,9.13708880149105,9.09438731271003,9.04508665723464,8.9808949783797,9.00936375912621,9.03535090483892,9.05387762661216,9.06477769638057,9.06652839279749,9.06312319478896,9.05781560761879,9.05187983778314,9.0453521824484,9.03877519885518
710,"ZAF","South Africa",4.95160676048871,4.89844681486367,4.84949998295168,4.80334839092741,4.75050085374763,4.69264091005095,4.64627908947735,4.57511321902989,4.51582632057874,4.455430564289,4.42908091121853,4.39896099388008,4.35947592804274,4.31673753048276,4.29573333989996,4.26807282489137,4.25395841085197,4.23560512555576,4.21774559600674,4.20630020378238,4.18840141416471,4.1749404475415,4.16907010076103,4.16809064077471,4.14716829447231,4.12542387833892,4.10063679195766,4.06713615895501,4.02771361522959,3.98594837335443,3.95167658787362,3.91815509378799
410,"KOR","South Korea",1.55172704025662,1.52333625821599,1.49868190933595,1.47189625833547,1.44518121009881,1.41876718664905,1.39328598456685,1.36919604321901,1.34919622473095,1.32838272862603,1.30845081749,1.28633040942533,1.27905260325905,1.27848084932714,1.27656848247668,1.27401092420449,1.27419652767208,1.27096045629421,1.2657512426499,1.25930374721198,1.25123314116359,1.24478470096881,1.24671716994791,1.24820817035907,1.2492139588341,1.24794909499291,1.24547495054251,1.2425449988899,1.23865200011194,1.23424449454042,1.23054287170462,1.22706757311895
