"code","iso","country","FGP.raw.2000","FGP.raw.2001","FGP.raw.2002","FGP.raw.2003","FGP.raw.2004","FGP.raw.2005","FGP.raw.2006","FGP.raw.2007","FGP.raw.2008","FGP.raw.2009","FGP.raw.2010","FGP.raw.2011","FGP.raw.2012","FGP.raw.2013","FGP.raw.2014","FGP.raw.2015","FGP.raw.2016","FGP.raw.2017","FGP.raw.2018","FGP.raw.2019","FGP.raw.2020","FGP.raw.2021","FGP.raw.2022"
242,"FJI","Fiji",2.70267348461098e-05,3.68468596966671e-05,4.61235617273274e-05,5.65066538041211e-05,6.69209663387539e-05,7.93212659856925e-05,8.27781760038411e-05,8.37592404631235e-05,8.64250260111449e-05,8.89743871362118e-05,8.79393792761352e-05,8.81813828294004e-05,8.96758607291076e-05,9.19587543091982e-05,0.000100266503560662,0.000111208024422154,0.000126310608675579,0.000141455182101785,0.00015995717065145,0.000176381244794304,0.000193389553922005,0.000210899730697267,0.000223712202855342
246,"FIN","Finland",0.000139677513021596,0.000140323607827899,0.000156520461685368,0.000188950192729197,0.000208485872308715,0.000223022986998332,0.000250651884788241,0.000255260252008047,0.00026160278947619,0.000260354670491196,0.000253572765688323,0.000252400027318591,0.000254896082745918,0.000253724417040573,0.000250846285790455,0.000242721502989946,0.00023292619169498,0.000221487400453214,0.000215754619913789,0.000208272738040346,0.000198931448765296,0.000193105345101811,0.00018175666921006
250,"FRA","France",0.000208364116260352,0.000213362780654511,0.00022312985410509,0.000235997107606606,0.000226298416247347,0.000232514560987122,0.000246613215163401,0.00025758460202336,0.000267017569150603,0.00026564932858445,0.00027817466335064,0.000287542747320755,0.000286156715308133,0.000283170604625875,0.000281850084452534,0.000280851238175487,0.000278614474186706,0.000265860061181271,0.000241099413324761,0.00021654934784384,0.000196734910506325,0.000184415884079421,0.000173612513436763
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",9.26991558877712e-05,0.000124752217604604,0.000153537015836672,0.000184997366508077,0.000215226764330221,0.000250282339049599,0.000256233802363208,0.000252940106105793,0.000255003506298212,0.000255209725546735,0.000244871004409431,0.000238081805359661,0.000234114895968596,0.000232359351622783,0.000245569703918184,0.000263739470756222,0.000292876158921986,0.000320061302252344,0.000353556458632526,0.00038122245333369,0.000408274894627129,0.000439949273421639,0.000456259376339477
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"GEO","Georgia",2.96777317187012e-09,1.99034818139719e-05,3.51890089644e-05,4.93454016158974e-05,6.44201928022529e-05,7.91806417936952e-05,9.48368792790954e-05,0.000124088184991392,0.000157466033719039,0.000185349328429834,4.30454525648356e-05,7.45386391001482e-05,0.000111561828047824,6.56325416901133e-05,7.23232208084392e-05,7.75781445455317e-05,8.28972731089563e-05,9.14698589379196e-05,9.68724683346442e-05,0.000103490144646966,0.000110403264713183,0.00011810354822966,0.000123905657155202
276,"DEU","Germany",0.000268818813054737,0.000219793764232329,0.000197603314256127,0.00019749394481142,0.000197536824863366,0.000187948449547761,0.000188160570306677,0.000195705725299275,0.000180245798516107,0.00017093535594791,0.000180980137063106,0.000184366280090025,0.000185263879736736,0.000184758983456073,0.000186460037662458,0.000189749578422344,0.000190652747526496,0.000191151380012549,0.000180928273494845,0.000173299875866743,0.000168348405105088,0.00016467122404496,0.000162940423355614
288,"GHA","Ghana",2.54252345045654e-05,2.0350990714452e-05,2.44721082037155e-05,2.35354635834647e-05,2.69327144104264e-05,3.12042285196781e-05,3.35951300222447e-05,3.20140777583566e-05,3.22698837671673e-05,3.25440962484432e-05,3.15937000128916e-05,3.10616588810911e-05,3.07162333096365e-05,3.07350281993884e-05,3.28056552551929e-05,3.53296441102937e-05,3.92497836947804e-05,4.30146492674837e-05,4.79419912271987e-05,5.17094411605248e-05,5.53131702740435e-05,5.93914098274996e-05,6.21343074877516e-05
300,"GRC","Greece",0.00014529223543487,0.000141776955021353,0.000188038512488784,0.000190335530427605,0.000244634003341445,0.000282143570302988,0.000312149455707535,0.000373807312558034,0.000377329842520758,0.000392544640923841,0.000427106767070626,0.000455654752015304,0.000493435452440926,0.00054536114261732,0.000563695115122792,0.000577586875303984,0.000604121893052608,0.000600668787975913,0.000576732325949358,0.000534436056171561,0.000512216599575328,0.000495243919847168,0.000504422880129723
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",3.49058008786954e-05,5.57737918766676e-05,7.60410603246759e-05,9.83998528600331e-05,0.00011596479053289,0.000140584468590709,0.000189209644285869,0.000247035130901768,0.000302281335016625,0.000349671961783327,0.000413016599584353,0.000444664891487844,0.000523673131341017,0.000629355680020522,0.00061963855830197,0.000690872415532022,0.000742710434623143,0.000793906765574218,0.00084538485529966,0.000896320198168247,0.000946119696271318,0.000995104726747452,0.00104434063043097
320,"GTM","Guatemala",2.80419932732004e-06,3.78214666726754e-06,4.66762016734612e-06,5.66235270029787e-06,6.63138967118085e-06,7.80025658982667e-06,8.02220182194799e-06,8.01364278163335e-06,8.15179871986191e-06,8.28560183826077e-06,8.06469314508797e-06,7.98814724221268e-06,7.98271296153104e-06,8.1095555757482e-06,8.68922345520633e-06,9.44279844976229e-06,1.0614309479147e-05,1.16861512518665e-05,1.3029953599907e-05,1.4153193930195e-05,1.53040042571232e-05,1.6481834388424e-05,1.73408213419537e-05
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",1.06273660433105e-05,1.44451915686969e-05,1.79533422944605e-05,2.17731953497927e-05,2.55550723526591e-05,2.99777442600825e-05,3.08660995378123e-05,3.07947496418277e-05,3.12890314050871e-05,3.15327626901159e-05,3.05723216504224e-05,3.00160186752829e-05,2.98460647500179e-05,2.99400385150103e-05,3.19410872234328e-05,3.44916625652267e-05,3.83874424450286e-05,4.19090632147977e-05,4.62768851976413e-05,4.97765916298137e-05,5.31610652296115e-05,5.6828653701851e-05,5.90937188139032e-05
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",1.17174736826292e-05,1.57944129019294e-05,1.93734732705899e-05,2.34660917057641e-05,2.73586435096968e-05,3.18588670696042e-05,3.27945049837319e-05,3.26836067861768e-05,3.32025924682943e-05,3.35858230133442e-05,3.27774459932412e-05,3.22412143850557e-05,3.23007444980402e-05,3.25868962510227e-05,3.49480041622087e-05,3.79794297813601e-05,4.25968295697678e-05,4.69520534355919e-05,5.21809279219022e-05,5.6633164401156e-05,6.10565570444595e-05,6.5866635144082e-05,6.91085665867269e-05
344,"HKG","Hong Kong",2.2205551387847e-05,2.12978270258999e-05,2.0314052282736e-05,1.93141974208118e-05,1.79848160978846e-05,1.67322256795632e-05,1.75001093756836e-05,1.80732472564811e-05,1.88277903935152e-05,1.96477742083525e-05,2.03581902565417e-05,2.107019627807e-05,2.15381603054503e-05,2.22875370878547e-05,2.29614772805865e-05,2.3589757656385e-05,2.42619196903198e-05,2.47524752475248e-05,2.53602769503261e-05,2.59726421502684e-05,2.68680657666087e-05,2.79235407589268e-05,2.88588502742952e-05
348,"HUN","Hungary",3.85859483882581e-05,4.09322099781145e-05,4.79396389741587e-05,6.03185609788074e-05,7.51943229077724e-05,8.90249046675123e-05,9.8993483508202e-05,0.000110384276505651,0.000120539683058337,0.000125715254947544,0.000134999689500714,0.000148419626810882,0.000156244298343145,0.00016779402010415,0.000195612046783104,0.000198109768660619,0.000206846876148548,0.000211484183741545,0.000217890241422387,0.000229246512766523,0.000237945081659778,0.00024923039815792,0.000254040246790806
352,"ISL","Iceland",0.00066499528813499,0.000603576541927515,0.000702552491452858,0.000687342196248286,0.000695029341879113,0.000545943504957302,0.000648491352351357,0.00103669848443027,0.00102704984657261,0.000923079821286723,0.00104703481626583,0.00109713053345621,0.00101647563576498,0.00101617227363141,0.000907186012841111,0.00103381043785802,0.000986766595416752,0.000955154338963308,0.000844860385403761,0.000945743184963515,0.000938703225155063,0.00093417803070976,0.000913851793663263
356,"IND","India",1.05696905112043e-05,1.04729422514448e-05,1.10168955209863e-05,1.27973925765456e-05,1.3025135361453e-05,9.44018235078872e-06,1.00650493219659e-05,1.14315320128425e-05,1.41704705250708e-05,1.69984613777305e-05,1.98288972516681e-05,2.25028014814995e-05,2.51081373146611e-05,2.76501537085599e-05,3.02161831973192e-05,3.28075431919716e-05,3.52597629315816e-05,3.77345761433828e-05,3.98830300560282e-05,4.21513210010715e-05,4.44002947328803e-05,4.68895250294445e-05,4.91824156199999e-05
360,"IDN","Indonesia",1.26592673046847e-05,1.44164933305963e-05,1.70365419559691e-05,2.00824707280843e-05,2.252824489769e-05,2.57424282384141e-05,2.67043516406246e-05,2.74633696237138e-05,2.8242824390367e-05,2.82594542740846e-05,2.79489671366988e-05,2.76811347121968e-05,2.78152227558735e-05,2.82300822615121e-05,3.02462913353769e-05,3.27296905419338e-05,3.63566674931698e-05,4.0075788306257e-05,4.41836952406705e-05,4.78517036975917e-05,5.18653177613296e-05,5.58897594731599e-05,5.88018920663032e-05
364,"IRN","Iran",5.08052688511844e-05,5.90927454791013e-05,7.14422392392058e-05,8.25549974108487e-05,8.83268482602956e-05,9.94548591350157e-05,0.000102559411502592,0.000105642443084926,0.000108840354577325,0.000110329706199393,0.000109985087003975,0.000110291751679405,0.000111348996192679,0.000113180236161269,0.000119182100144179,0.000125930970681668,0.000136844505664888,0.00014673674750615,0.000160013899951975,0.0001709713675868,0.000183296650518346,0.00019562475677701,0.000205532273818226
368,"IRQ","Iraq",2.33059933188944e-05,2.85538276818976e-05,3.30980250381798e-05,3.8051155752136e-05,4.30741318731777e-05,4.84342766379113e-05,5.08551852932893e-05,5.23361332117879e-05,5.33910486005368e-05,5.34846928129779e-05,5.14954881476417e-05,5.03427305297868e-05,4.90189607998028e-05,4.81937218517663e-05,5.06170821004718e-05,5.4558244673758e-05,6.02099186512317e-05,6.56214979257802e-05,7.21840224484919e-05,7.74717829481237e-05,8.27126283197136e-05,8.84374530822083e-05,9.21428613486811e-05
372,"IRL","Ireland",0.00020209325513104,0.000202004892087745,0.000196340388107978,0.00024671458000596,0.000245438745712192,0.000288467501972397,0.000276114396534437,0.000268246319228578,0.000271742519953029,0.000260176942369705,0.000249991502481824,0.000251087097965889,0.000243502981715752,0.000250875034819725,0.00026407656932332,0.000263719978723753,0.000277582967340892,0.000260016458001726,0.00019271401322618,0.000185840456879745,0.000156858591778925,0.000141461684645745,0.000127776987089413
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0.000141834949912546,0.000150955117254232,0.000140334855403349,0.000123622882939444,0.000112938757526803,0.000117025728344468,0.000121071210853878,0.000135095611481734,0.000290061295971979,0.000172330875280539,0.00024791437116323,0.000325787426923176,0.000340054358131597,0.000409454680811465,0.00034324524994827,0.000513120368492023,0.000592089866604259,0.00051874720255242,0.000593281397757464,0.000618511155290479,0.00062723139195451,0.00063750040043995,0.000693150168575796
380,"ITA","Italy",0.00033718456647232,0.000286094909792344,0.00022783431895336,0.000218099832947742,0.000149951477262147,0.000155771612526342,0.000178866327672552,0.000177965447666094,0.000198889175058869,0.000201369430580554,0.000214246852220298,0.000229035469830648,0.000238496262923117,0.000247368809363119,0.000254979754607484,0.000263458696970828,0.000272153734597459,0.000279169454024995,0.00028301062398712,0.00029131538119597,0.000297785029525554,0.000306210483198789,0.000314321968351448
388,"JAM","Jamaica",1.59252432332072e-05,1.75591956288649e-05,2.20601278729337e-05,2.36134901681499e-05,2.59757419602826e-05,2.79057986904821e-05,2.90743067897058e-05,3.55765041068465e-05,3.76193168553349e-05,3.8201572802831e-05,3.84067279808742e-05,3.75067958308465e-05,3.65966294141967e-05,3.78633666158336e-05,4.09402907407068e-05,4.25844845756492e-05,4.42431302728267e-05,4.98508746692038e-05,5.15677484631922e-05,5.43753884908271e-05,5.74379280366582e-05,6.11805728694219e-05,6.36632468892546e-05
392,"JPN","Japan",0.00023020584502101,0.000189541404179349,0.000183608615481188,0.000182433173084452,0.000186285329638935,0.000183137282524477,0.000185367685015721,0.000178123608409309,0.000160858327541913,0.00013510664053043,0.000146794721636605,0.000146284605696495,0.000148868987455829,0.000156145788379301,0.000160281592759043,0.000163597895250155,0.000172337813591866,0.000175629272595533,0.00017664082768845,0.00017925817125078,0.000182954356452111,0.000188571766432018,0.000198201815626134
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",6.42778511973678e-05,8.69597215739516e-05,0.000107477312240737,0.000130278865339651,0.000151832208057844,0.000176101789652048,0.000174469858521404,0.000166835123798613,0.000168855939198595,0.000171079005612129,0.000165915047456032,0.000163150951198175,0.000163619303361697,0.000158548341779281,0.000153614692309771,0.000154830620567447,0.000168595885296994,0.00018403620971161,0.00020363551537233,0.0002196532040439,0.000236075200382552,0.000252953864264956,0.000266705204534981
398,"KAZ","Kazakhstan",1.9686063060171e-05,2.11329196710129e-05,2.44297240962146e-05,2.95794109592321e-05,3.53693842609837e-05,4.44311554430905e-05,6.85912052356647e-05,6.17403865826515e-05,8.68356077712925e-05,8.57525174888531e-05,0.000101091345404498,0.000102070386047111,0.000101238142482562,9.21602124874036e-05,9.77540571548884e-05,9.29155803239231e-05,0.00010115738093425,0.000100344964922505,0.000100128843388202,9.93860051433338e-05,9.86368599227561e-05,9.78896465804831e-05,9.78494923955655e-05
404,"KEN","Kenya",4.95922319246525e-07,6.2892403393259e-07,7.53512305420319e-07,8.70669404398752e-07,9.80114990194826e-07,1.08249837276501e-06,1.25930078258367e-06,1.42493611383063e-06,1.57960971391073e-06,1.72428982299372e-06,1.86425636463506e-06,1.89749564350011e-06,2.02626339237749e-06,2.06508394465771e-06,2.18188817679089e-06,2.24112412395525e-06,2.27582735197883e-06,2.51286376844128e-06,2.54237437427562e-06,2.6299545940302e-06,2.75075222493536e-06,2.84875485075977e-06,2.9244373331671e-06
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",0.00102330816925517,0.00131045542593818,0.0015678697095387,0.0018558119748409,0.0021360764269571,0.00243356567026169,0.00242446398401631,0.00233767052329114,0.00230107924388799,0.00225715869864606,0.00214041386770747,0.00202301336747433,0.00191477033213606,0.00183188455397725,0.00193269643852164,0.00205181051811286,0.00224550620849118,0.00244854183273114,0.0026406095638709,0.00281461800004503,0.00314188188175333,0.00352931709596496,0.00372463645557036
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",2.76657303964013e-05,3.17905843391794e-05,3.60579056200553e-05,3.98609238381e-05,4.41425605866586e-05,4.9133486302254e-05,6.26589859071376e-05,7.36254871439446e-05,8.58853215096343e-05,9.33851122652473e-05,0.000107267747448815,0.000110209743221008,0.000112076817844202,0.00012023966448165,0.000128900752439334,0.000134005755673627,0.000145442520350471,0.000143133111734444,0.000142177094543617,0.000140556436282998,0.000138388349279565,0.000137968362793116,0.000141766473981073
422,"LBN","Lebanon",6.66567607313913e-05,9.06771165588262e-05,0.000112893570148961,0.000138296712822547,0.000162630166977901,0.000191684593124683,0.000198734539808774,0.000198768797789758,0.000203371257094209,0.000208033107560186,0.000204171504063413,0.000204160270966269,0.000202767799778191,0.000190179316203225,0.000188067529630996,0.000204721406983032,0.00023807168961715,0.000273355887103691,0.000317602274233936,0.000359742901433731,0.000402618930188526,0.000447016797639608,0.000484540339713782
426,"LSO","Lesotho",1.88128868274768e-06,1.89049814626154e-06,1.90735176472591e-06,1.92169711444384e-06,1.94420827406688e-06,1.96214873491977e-06,1.97796416394338e-06,1.98138106797952e-06,1.97993598039914e-06,1.98091847923196e-06,1.977508803622e-06,1.97774230165036e-06,2.49182612893838e-06,2.78214547293821e-06,3.11181238253147e-06,4.1396804657589e-06,4.94432503433041e-06,5.85087097355268e-06,5.86892640047825e-06,6.33507989838712e-06,6.83199503127634e-06,7.27606166944414e-06,7.76294818557349e-06
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,"LBY","Libya",0.00012299240124234,0.000156939572199406,0.000186852744866822,0.000221915870069882,0.000253184008687025,0.000291196313249124,0.000299663389286682,0.000301779003627416,0.000308266849914183,0.000312883685411334,0.00030653168182073,0.000326431304309604,0.000352648355074303,0.000355876583337524,0.000378827386563337,0.000408576224901025,0.00045207121840834,0.000493865020575357,0.000543394949483566,0.000586078311022778,0.000628199043514356,0.000675547568422204,0.000709007373529892
438,"LIE","Liechtenstein",0.000131714406830982,0.00013902205177373,0.000156709108716944,0.000164705882352941,0.000183381924198251,0.000186978007687195,0.000185445269282582,0.000190042674253201,0.000199429394649869,0.000188927820602663,0.000188721260368535,0.000197297521346265,0.000207642788659088,0.000211378579579416,0.000213500107828337,0.00021335831883282,0.000199952139115637,0.000198210562432368,0.000191980304339855,0.000180084195208149,0.000174682629786356,0.000175209405978637,0.000165789406768887
440,"LTU","Lithuania",6.42942378646769e-06,8.26894409329443e-06,1.05719697002701e-05,1.44061292809555e-05,2.03726597721401e-05,2.72382956592089e-05,3.66982689732344e-05,4.79683990376611e-05,6.09712056446204e-05,6.86075760469137e-05,8.4913159344225e-05,0.00010270415753695,0.000118482896793029,0.000139636046927179,0.000158915988346616,0.000197252238451449,0.000253466335173143,0.00025703550731632,0.00020631487719446,0.000205430156073235,0.000187127556232188,0.000177803865198964,0.000194140487116131
442,"LUX","Luxembourg",7.65528306211322e-05,9.33129494366117e-05,0.00010108141424329,0.000101631866793614,0.000101943919929272,9.84611680332274e-05,0.000103885222697334,0.000112293304277354,0.000116238616596746,0.000117320197756854,0.000120326736403572,0.00012404817622172,0.000126189857348958,0.000125883392226148,0.000132657701786205,0.000130090378578802,0.00012525471895865,0.000123420353626144,0.000115634509416893,0.000112741753642333,0.000109133766590157,0.000106239376062394,0.000103261654583619
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",6.01858695048251e-06,8.07915658392912e-06,9.87686799170854e-06,1.1904553689255e-05,1.38076335831017e-05,1.60705221339248e-05,1.64338545879834e-05,1.62610129466772e-05,1.6428126532063e-05,1.64795417853936e-05,1.5921915978945e-05,1.55717531619384e-05,1.5457471488585e-05,1.54739219265601e-05,1.64767259432368e-05,1.77860675696731e-05,1.97632015539523e-05,2.15899842649138e-05,2.38391977573573e-05,2.56418321285183e-05,2.73868964577264e-05,2.92920931095694e-05,3.0494688689753e-05
454,"MWI","Malawi",3.77580717451451e-06,5.08747942614623e-06,6.2624644681513e-06,7.56951232072561e-06,8.78228961864076e-06,1.02699604128305e-05,1.05196501347316e-05,1.04479557314929e-05,1.05115957660732e-05,1.05602292534855e-05,1.01913099108043e-05,9.96956707121981e-06,9.88367365367518e-06,9.85973281996159e-06,1.04988686103613e-05,1.13348283499642e-05,1.25821401174701e-05,1.37015665700119e-05,1.51351138288501e-05,1.62185050280281e-05,1.72884835321518e-05,1.84517225009756e-05,1.92106792558038e-05
458,"MYS","Malaysia",2.99845501118973e-05,4.24763418456914e-05,5.01191987804052e-05,4.52718943066187e-05,5.28949171024149e-05,5.90197263212858e-05,6.07331441099809e-05,6.49623786624571e-05,7.01264908385885e-05,7.3713894544619e-05,7.76523744163493e-05,7.88099478576252e-05,8.1253633655754e-05,8.46197554874003e-05,9.54046987271543e-05,0.000118124810159429,0.000140517073649154,7.44312746956246e-05,7.59276342976976e-05,9.35860909729966e-05,0.000102409660146615,0.000111991842228275,9.63515441778754e-05
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",5.21394015411019e-06,6.99250955470318e-06,8.53366530964656e-06,1.0289928873905e-05,1.18412844421598e-05,1.37323545882111e-05,1.40198499053954e-05,1.38485348108134e-05,1.38820957868733e-05,1.39030848550504e-05,1.3394138428807e-05,1.30301412729164e-05,1.28976104724237e-05,1.28792975172419e-05,1.36168261582535e-05,1.46304510921411e-05,1.62031167096058e-05,1.7554438826276e-05,1.92632818070644e-05,2.06151241886198e-05,2.18620017678067e-05,2.31910702692625e-05,2.39891048744356e-05
470,"MLT","Malta",2.09440458154207e-05,3.23132194143929e-05,4.16699287065402e-05,4.69163183485456e-05,7.82519413459334e-05,0.000110193792498898,0.000202068550337028,0.000248325645892546,0.000285798734180307,0.00033456410902911,0.000364287299641985,0.000427609136421728,0.000488062700581866,0.000523514732361897,0.000543080555414927,0.00056622469683386,0.000577570077038625,0.000583334579774743,0.00054680890576316,0.000511841797239228,0.000496767132644586,0.000493697641050959,0.000504377962504084
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",2.97587794892993e-05,4.01908449600137e-05,4.96154272791998e-05,6.00001526015442e-05,7.02510541900342e-05,8.23274774595334e-05,8.47064596626865e-05,8.43505074348947e-05,8.56700324370867e-05,8.60767539793946e-05,8.30540251811616e-05,8.11520411866471e-05,8.03055350590039e-05,8.01504905610775e-05,8.50859211682843e-05,9.19867620152957e-05,0.000102174540769863,0.000111538059357959,0.000123164474682442,0.000132303827070686,0.000141154900498021,0.000150813417367032,0.000156456556701566
480,"MUS","Mauritius",7.11954859534255e-05,0.000117864693004271,7.86139374956937e-05,4.42569043243199e-05,3.98033420065307e-05,6.25277833412307e-06,0.000367910430827977,0.000404959544380178,0.000442079186831506,0.000479386001127118,0.000516634676903391,0.000554134288935519,0.00059081983816951,0.000627518513781975,0.000678714375424196,0.000706322616814438,0.000736698089095365,0.000830113678138838,0.000853365698017584,0.000900484602898139,0.00096365443036175,0.00101868859242506,0.0010613668028226
484,"MEX","Mexico",2.78931643172414e-05,2.4146256774836e-05,3.22046572076337e-05,3.40722684137937e-05,3.54030614008474e-05,5.03592473168432e-05,6.70803192798661e-05,8.34695461222473e-05,9.48174176204623e-05,9.81544902689638e-05,0.000106635954563877,0.000109504575806387,0.000103666414126643,0.000109983157571438,0.000122941273639765,0.000115688821605898,0.000122614347568933,0.000132693735418037,0.000139500535347416,0.000147899060665884,0.000156351313369287,0.000165739135219599,0.000169406283914344
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",5.02621152212832e-06,6.20259172382361e-06,7.35045347832733e-06,9.78231591507021e-06,1.21891297134035e-05,1.50225771334915e-05,1.81536268898602e-05,2.34491957865205e-05,2.9768201913461e-05,3.39939822973022e-05,4.01767216773327e-05,4.40451791677489e-05,4.92951148191603e-05,5.56029987851269e-05,6.0535758962704e-05,6.41753920517014e-05,6.81367558199848e-05,7.7671622527529e-05,8.20034552266675e-05,8.82057965096028e-05,9.48719797505246e-05,0.00010171310099155,0.00010684762102036
492,"MCO","Monaco",0.000212844601878947,0.000220071507828874,0.000234669301550052,0.00025095927713826,0.000242275716590148,0.00025263681901621,0.000273031145543719,0.000288784841152625,0.00030318247442094,0.000299064843677664,0.000307432636084152,0.000315215790248932,0.000311239193083573,0.000304869442484121,0.000301855441705899,0.00029923830250272,0.000294030374146907,0.000283446712018141,0.000260066434416268,0.000235729329805044,0.000216131303829695,0.000199531156299406,0.000194137486632482
496,"MNG","Mongolia",0,0,0,0,0,0,0,1.33940067768301e-06,4.02447029808037e-06,8.13735861339409e-06,1.44679780353152e-05,2.30325903865175e-05,3.40573474161002e-05,3.65533944923173e-05,3.65161775278755e-05,4.45231619944892e-05,4.91821406114099e-05,5.36170515143587e-05,5.78383440408016e-05,6.18729562589136e-05,6.58706537131166e-05,6.98970243582169e-05,7.38590251903415e-05
499,"MNE","Montenegro",0.000168608975948425,0.000172871092495913,0.000204975829250215,0.000141604888063541,0.000194015517980673,0.000156285357527175,0.000154302670623145,0.000225695149177999,0.000108109159455337,6.0812493732755e-05,6.74816120679078e-05,6.72494956287828e-05,5.63969442524263e-05,3.79905570928853e-05,4.30999823097088e-05,4.1468499210009e-05,4.67617864609362e-05,5.27015150078811e-05,5.88209769103559e-05,6.35019645417891e-05,6.13224401502641e-05,6.55673106582409e-05,7.1247843494942e-05
504,"MAR","Morocco",7.03919166265532e-06,9.60936978538302e-06,1.19787793364487e-05,1.46655891672878e-05,1.73142155536595e-05,2.04390773866188e-05,2.12434577447517e-05,2.13878861894225e-05,2.19377327485969e-05,2.240747608275e-05,2.19622043707867e-05,2.18212548078561e-05,2.19475980707582e-05,2.22461993389033e-05,2.40009789596382e-05,2.62972305613726e-05,2.9623499000093e-05,3.29316655274281e-05,3.67406470211644e-05,4.02155022056826e-05,4.33375093611746e-05,4.71996017756113e-05,4.96556527314307e-05
508,"MOZ","Mozambique",3.81574026627451e-06,1.03179260353984e-05,1.09120400775696e-05,1.50624748719872e-05,1.91424866679181e-05,1.56349620312863e-05,1.66859712744735e-05,2.12870808142642e-05,1.38243124887878e-05,1.19893067863042e-05,1.17016226640148e-05,1.1700129387438e-05,1.03317551066946e-05,9.62310266967441e-06,9.25545295956358e-06,1.03564226174435e-05,1.00734775337802e-05,1.05357329182605e-05,1.1079436911749e-05,1.15236302935438e-05,1.19313986912474e-05,1.24076162562468e-05,1.2587384504681e-05
104,"MMR","Myanmar",4.96285195513968e-06,3.97697907191912e-06,4.2383611268705e-06,5.11462154581636e-06,6.88658009601752e-06,4.73551608356225e-06,4.84525603892541e-06,5.51133107996266e-06,5.93070076708792e-06,6.10006937349799e-06,7.18754603572619e-06,7.39037117376084e-06,7.88558965243367e-06,8.11477826694161e-06,8.61521467274441e-06,8.83770590325152e-06,9.09575321016977e-06,1.00022297513704e-05,1.01963288886833e-05,1.06522952811727e-05,1.11562022176209e-05,1.16918662010342e-05,1.2015657786388e-05
