"code","iso","country","BLC.raw.2000","BLC.raw.2001","BLC.raw.2002","BLC.raw.2003","BLC.raw.2004","BLC.raw.2005","BLC.raw.2006","BLC.raw.2007","BLC.raw.2008","BLC.raw.2009","BLC.raw.2010","BLC.raw.2011","BLC.raw.2012","BLC.raw.2013","BLC.raw.2014","BLC.raw.2015","BLC.raw.2016","BLC.raw.2017","BLC.raw.2018","BLC.raw.2019","BLC.raw.2020","BLC.raw.2021","BLC.raw.2022"
212,"DMA","Dominica",1.9859449297137e-11,2.04134424495415e-11,1.91010454100027e-11,1.83762597423408e-11,1.75209696467016e-11,1.7407168104902e-11,1.68004571945548e-11,1.75394964325717e-11,1.57449082611565e-11,1.63251077529412e-11,1.69582941524441e-11,1.21199398346124e-11,1.28218769198627e-11,1.26677321882171e-11,1.17541881026552e-11,1.22565162475792e-11,1.18871559432013e-11,1.30718562909555e-11,1.26796869047103e-11,1.21455272233479e-11,1.33399600166136e-11,1.25997393089647e-11,1.20013808599173e-11
214,"DOM","Dominican Republic",5.88953667255862e-11,5.78097631605813e-11,5.78951034221882e-11,5.37436092926911e-11,5.54186323949085e-11,5.43979491190542e-11,5.18997310985775e-11,4.77532756230427e-11,4.40227913237e-11,4.31479825693355e-11,4.07080570832503e-11,3.68848642408154e-11,3.69032971158414e-11,3.52909864949197e-11,3.10957126330271e-11,3.22626775401835e-11,3.18295054662036e-11,3.00580327789469e-11,2.92824299869444e-11,2.96406049937414e-11,2.94893587209547e-11,2.80347792330999e-11,2.72799660549243e-11
218,"ECU","Ecuador",7.02555310327463e-11,7.21431992926979e-11,7.11158288125673e-11,7.24243725983703e-11,7.06344682047325e-11,6.96582841147417e-11,6.56049626089147e-11,6.49206814135911e-11,6.15502917085105e-11,6.22600259845221e-11,6.11993021117406e-11,5.92588673258293e-11,5.7936293176938e-11,5.72709269670524e-11,5.66289434117996e-11,5.480498703653e-11,5.34609550029027e-11,5.28656428105968e-11,5.03253058650995e-11,4.87278636720472e-11,4.60576093789814e-11,4.62329465465446e-11,4.55898192102515e-11
818,"EGY","Egypt",6.70731884063131e-11,6.54020466662982e-11,6.54709161475437e-11,6.23899670740011e-11,6.39985009793072e-11,6.22137398015864e-11,6.13700358219047e-11,6.07126699352918e-11,5.78846451182459e-11,5.82110880216121e-11,5.85870494130647e-11,5.91485195785778e-11,6.07233116242551e-11,5.96496552499469e-11,5.98769590558669e-11,5.74741159521595e-11,5.71766573808305e-11,5.34092620443163e-11,5.04656871091069e-11,4.44899918985504e-11,4.22852990393852e-11,4.49824668139997e-11,4.25761567354298e-11
222,"SLV","El Salvador",7.65075448075131e-11,7.81948273859138e-11,7.87792848246189e-11,8.12790107074173e-11,8.44027521220131e-11,8.82967931293625e-11,8.83613536057889e-11,7.62407876107249e-11,7.50833053742091e-11,8.06546754533607e-11,7.94525111524407e-11,7.05675626061615e-11,7.09224469372406e-11,6.3094854401244e-11,5.55863330660289e-11,5.71885597545962e-11,5.68987599531419e-11,5.89111370482749e-11,5.68591970357153e-11,5.51613504719997e-11,5.41385187334193e-11,5.30266735583283e-11,5.30363507002685e-11
226,"GNQ","Equatorial Guinea",1.20207888969816e-10,6.52617741012842e-11,8.02502210893546e-11,3.02073193283494e-10,4.91770915916209e-10,2.63698415704729e-10,2.84933632698422e-10,2.34435171266487e-10,1.75103929836259e-10,1.68596867802937e-10,1.83130744454693e-10,1.45014673827195e-10,1.37212920645473e-10,1.30820512383931e-10,1.44683095142755e-10,2.11035192218863e-10,2.18451278127788e-10,2.14362635256709e-10,2.57611720966336e-10,2.9302365419119e-10,3.28364013361396e-10,3.46949917683378e-10,3.47160911761058e-10
232,"ERI","Eritrea",4.68422840821257e-10,4.5271789581684e-10,4.46892081206188e-10,4.69932053638867e-10,3.58878759700538e-10,3.48792864104327e-10,3.47008202054639e-10,3.45609592045341e-10,4.27208700658546e-10,3.91285556118719e-10,3.64398139366379e-10,3.22209506962397e-10,3.10133945935837e-10,3.4588202124876e-10,2.69567234880206e-10,3.41360511827583e-10,3.2738726516607e-10,3.81230533787608e-10,3.45708070848417e-10,3.37837564080747e-10,NA,NA,NA
233,"EST","Estonia",1.01237160826489e-10,1.03557072881895e-10,9.86226294043302e-11,1.01337034567257e-10,9.4450996775777e-11,8.69764625654995e-11,7.59096996096379e-11,8.25533474168806e-11,7.96393131731618e-11,8.67031419959538e-11,1.02877423857325e-10,9.56149453018078e-11,9.05131057944763e-11,9.45781017554201e-11,8.94184225914052e-11,7.9645839201718e-11,8.36500696783196e-11,8.08445099408313e-11,7.69189168594624e-11,5.96713957861847e-11,5.50271012581192e-11,5.14275098923494e-11,5.19764378269464e-11
748,"SWZ","Eswatini",4.0215167220967e-10,3.94799095842016e-10,3.56190129929521e-10,3.44159972278327e-10,3.24288187186389e-10,3.03800136043517e-10,2.91638579296979e-10,2.78388728781982e-10,2.70395521729399e-10,3.02111447931542e-10,2.59288640419182e-10,2.60645288056573e-10,2.47323458030258e-10,2.5821064612219e-10,2.51781595701994e-10,2.49340124799402e-10,2.42148261830802e-10,2.10707745994025e-10,2.06041675762594e-10,2.07320121983373e-10,2.0740280047035e-10,1.98660743355394e-10,1.90592977534071e-10
231,"ETH","Ethiopia",1.33730084057694e-09,1.26055725578355e-09,1.26096788494934e-09,1.31038623549014e-09,1.17587296155452e-09,1.06306816310054e-09,9.63954825509232e-10,8.83423933011383e-10,8.11417907764293e-10,7.56839797060831e-10,6.78994500374314e-10,6.19700914112013e-10,5.8011097142069e-10,5.35809539891689e-10,4.93580814020179e-10,4.53768045067525e-10,4.24322182823889e-10,3.87947273333298e-10,3.67259469898417e-10,3.42874099259725e-10,3.17258833301061e-10,3.01314935847081e-10,2.86361522338407e-10
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",5.58221974313625e-11,5.95574444916181e-11,5.15404467960415e-11,5.04725871894779e-11,5.3343792475483e-11,5.32281201675568e-11,5.36518484623521e-11,5.13101716734195e-11,5.01014153740121e-11,4.64565024597537e-11,5.34792308181791e-11,4.79553065005397e-11,4.67562909415813e-11,4.54290981398851e-11,4.27724267559289e-11,4.04594802289194e-11,3.90388914562673e-11,3.63947664692023e-11,3.55838720122844e-11,3.59185243514726e-11,4.13892106528855e-11,4.33166903549176e-11,3.69252854220514e-11
246,"FIN","Finland",3.18640647751431e-11,3.15442200776909e-11,3.13028213407041e-11,3.10785646577876e-11,2.95980532491478e-11,2.76383897965176e-11,2.69780035726363e-11,2.5616340389682e-11,2.51077004135025e-11,2.57742741825804e-11,2.69257610068223e-11,2.44857497149405e-11,2.49134565911334e-11,2.42143864620487e-11,2.32887486335335e-11,2.20432677228365e-11,2.13469920580304e-11,2.01682073581634e-11,1.91162068021399e-11,1.82523437291737e-11,1.68819439568355e-11,1.68889487357315e-11,1.59206362153083e-11
250,"FRA","France",2.01503896908074e-11,2.00572200567087e-11,1.91984429368779e-11,1.88233894900607e-11,1.79628623176211e-11,1.65310652211572e-11,1.54604236821944e-11,1.44690476786631e-11,1.42242078379825e-11,1.43330350241841e-11,1.39303511003613e-11,1.25113489069665e-11,1.20629877844517e-11,1.17573472657664e-11,1.0523803875169e-11,1.01843036656667e-11,9.67272644549654e-12,8.95154070932121e-12,8.25310695838322e-12,7.54530169863471e-12,7.2877115984677e-12,6.95598651699203e-12,6.39734181411281e-12
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",3.32975853196479e-10,3.30459337397386e-10,3.48882497961829e-10,3.76941929261565e-10,4.04352571317345e-10,4.24259953927576e-10,4.52983295399240e-10,4.63067120767296e-10,5.02847981856589e-10,5.28270453045769e-10,5.39959196645024e-10,4.48929605024411e-10,4.0194922111679e-10,4.63376968738503e-10,4.3132025018217e-10,4.24026651508527e-10,4.1307678912726e-10,3.60447403561747e-10,3.4612555038908e-10,3.43624678397613e-10,3.47918146904404e-10,3.33238057482737e-10,3.21471002930685e-10
270,"GMB","Gambia",5.18405766402457e-10,4.99559495037538e-10,5.29465044644239e-10,5.0169235861498e-10,4.82864217976531e-10,5.17287679557934e-10,5.3434981927614e-10,5.41735850251541e-10,5.21056691538884e-10,5.0130722652167e-10,4.71346826816263e-10,4.87170918237453e-10,4.593265914239e-10,4.3569803203349e-10,4.32675844462569e-10,4.10664673507432e-10,3.97644389581244e-10,3.76137689280816e-10,3.46390301456054e-10,3.30967798099633e-10,3.35012661040723e-10,3.24713920032568e-10,3.09888249148004e-10
268,"GEO","Georgia",9.19124755872071e-11,8.01975840640203e-11,7.69726647716784e-11,6.8926830905245e-11,6.71513911392751e-11,5.42699757885233e-11,5.29535096599674e-11,5.37090176404658e-11,4.86000790467197e-11,5.71092944155219e-11,5.53732920589294e-11,5.11007520731545e-11,4.62084077248288e-11,5.19219358669682e-11,5.08095171664207e-11,5.02198444575772e-11,5.05893232331185e-11,4.42033559914405e-11,3.7406067990601e-11,3.60303264315787e-11,3.64842799133824e-11,3.39570251182593e-11,3.27696780162028e-11
276,"DEU","Germany",1.40618178807921e-11,1.3806791295922e-11,1.3227369139854e-11,1.31333803269137e-11,1.26543889240126e-11,1.24165818125558e-11,1.21210053245343e-11,1.09313862003185e-11,1.1314895420048e-11,1.12770361475244e-11,1.10624643170376e-11,9.78034123478454e-12,9.68736681391008e-12,9.49442846036249e-12,8.47987812138985e-12,8.16626776867266e-12,7.66053873617133e-12,7.26651389819069e-12,7.49695435997294e-12,7.13541991059527e-12,6.9474363138978e-12,6.79977524300768e-12,6.15856363673905e-12
288,"GHA","Ghana",2.23650446826433e-10,2.01482938228649e-10,1.87131046547628e-10,1.69387099632526e-10,1.56951857894948e-10,1.43377718837454e-10,1.32176314621673e-10,1.23981452573764e-10,1.19853853626151e-10,1.19643083268901e-10,1.0972409873635e-10,1.02515057196674e-10,9.91375524458734e-11,9.44753008738036e-11,9.36300221276768e-11,9.52632160069948e-11,9.0049329748849e-11,8.5417879505127e-11,8.20765722862372e-11,7.92478333996058e-11,7.89919018186504e-11,8.29638845916009e-11,8.06128895821337e-11
300,"GRC","Greece",2.25618356040476e-11,2.22217057696456e-11,2.19646444248909e-11,2.17632937036544e-11,1.81396513294355e-11,1.92226996936521e-11,1.87854784624139e-11,1.73807639197534e-11,1.6729751772942e-11,1.54308682849499e-11,1.37518837169729e-11,1.32070824445201e-11,1.058073101818e-11,9.83157006678418e-12,9.84698831532415e-12,9.54744076084687e-12,9.1465204672905e-12,8.73853501429894e-12,8.38724519303985e-12,7.43437248295325e-12,7.43624066983713e-12,6.95306949353307e-12,6.21031495559167e-12
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",2.82551913013442e-11,2.88418178383481e-11,2.67747499103664e-11,2.4401202489981e-11,2.38626794452125e-11,2.09725333396262e-11,2.23813003354216e-11,2.12552922374667e-11,2.19395644747309e-11,2.38651883450443e-11,2.48247266566521e-11,1.99212598188865e-11,2.10851875718875e-11,2.0630948120105e-11,1.92329672728718e-11,1.82150031320178e-11,1.75307943650785e-11,1.70172751575458e-11,1.63492865377916e-11,1.63525742069962e-11,1.79913356324612e-11,1.7291340037562e-11,1.64550666504766e-11
320,"GTM","Guatemala",2.22172933815062e-10,2.203795376478e-10,2.60799294448683e-10,2.62464925658919e-10,2.62192146337708e-10,2.60988218357916e-10,2.48780961761949e-10,2.44231238223887e-10,2.34747007656208e-10,2.44623061491154e-10,2.50526433773635e-10,2.45185891400604e-10,2.46434477387789e-10,2.43486134721555e-10,2.39204365003106e-10,2.33725402089735e-10,2.43049216880498e-10,2.44188472467565e-10,2.39871795254125e-10,2.35986912168496e-10,2.43891965441270e-10,2.43393573883683e-10,2.34807357462422e-10
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",6.84873336437321e-10,6.63637123543876e-10,6.33659621309274e-10,6.28813458904696e-10,6.23421965901754e-10,6.26413994008653e-10,6.27935603226047e-10,6.00554854226964e-10,6.09588682717891e-10,6.28803740982145e-10,5.99580968088023e-10,5.4717416171461e-10,5.10863258384274e-10,4.77840574795231e-10,4.49224213263005e-10,4.26285120875906e-10,3.78659380705864e-10,3.39735016111377e-10,3.14814105978918e-10,3.01598922351334e-10,2.91777504445715e-10,2.82690032694917e-10,2.70394983387245e-10
624,"GNB","Guinea-Bissau",6.80043002738078e-10,6.70965376297822e-10,6.83595202843452e-10,6.93761649872961e-10,6.88126104610199e-10,6.85368672317152e-10,6.79330569506899e-10,6.72483331032601e-10,6.56801877175769e-10,6.43755613326036e-10,6.0166971617641e-10,5.35202835414084e-10,5.34171253452325e-10,5.00496275077086e-10,4.81479377071732e-10,4.43527471092984e-10,4.08422940879664e-10,3.78402716092027e-10,3.65495515882861e-10,3.51844697153316e-10,3.63843141851599e-10,3.51758658127833e-10,3.40091419450476e-10
328,"GUY","Guyana",2.15940995499564e-10,2.143012909236e-10,2.15994746572464e-10,1.84335786401923e-10,1.91468661017765e-10,1.93283228894638e-10,1.6443589386981e-10,1.63612659959215e-10,1.57213685294702e-10,1.33995883604647e-10,1.40955833602733e-10,1.48538505321296e-10,1.44528868261207e-10,1.28120389002525e-10,1.31081744017665e-10,1.28032760612968e-10,1.32286173312241e-10,1.25524138448463e-10,1.17634082387743e-10,1.15162038521456e-10,7.79799046257117e-11,6.80697497971337e-11,4.40295247896532e-11
332,"HTI","Haiti",2.67511500299585e-10,2.73809064049767e-10,2.75171798425588e-10,2.70463777147028e-10,2.8000640025391e-10,2.7838431096341e-10,2.80242705723195e-10,2.79481153569424e-10,2.76454222857036e-10,2.66561513331337e-10,2.93400246135221e-10,2.86883330789958e-10,2.84351374391115e-10,2.75131036095153e-10,2.72588729734281e-10,2.76651993267833e-10,2.75568704872158e-10,2.7158839536516e-10,2.70562877699198e-10,2.78917689017062e-10,2.79598648854059e-10,2.85890156133184e-10,2.91905931718068e-10
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",2.37301981952108e-10,2.41702676752801e-10,2.41279721748773e-10,2.46991214052566e-10,2.37547524266581e-10,2.30795813868364e-10,2.23069440324543e-10,2.2415092174564e-10,2.18984362132074e-10,2.30526611053463e-10,2.29401633189154e-10,2.2905236432475e-10,2.25896347733118e-10,2.24280302141583e-10,2.18512369792123e-10,2.33634583285528e-10,2.22694481732351e-10,1.64732222721223e-10,1.66891996729122e-10,1.6414772234134e-10,1.73738064795795e-10,1.56205464550502e-10,1.51623148284561e-10
344,"HKG","Hong Kong",4.48117708308991e-11,3.82993478740136e-11,2.97460655149395e-11,2.83474111526743e-11,1.68335516174488e-11,1.6027045226525e-11,1.26427625511872e-11,1.16428318586563e-11,1.1145671996222e-11,1.64866947494367e-11,1.39559682954279e-11,1.25134154535992e-11,1.14122453225754e-11,1.11338702577866e-11,1.04582044450947e-11,1.15841160283521e-11,1.16148065332302e-11,1.18337078341776e-11,1.03140356561472e-11,1.03474829934746e-11,9.68017680251892e-12,7.29809975976951e-12,7.18859539482149e-12
348,"HUN","Hungary",2.50243357738811e-11,2.46425185546646e-11,2.4560653789872e-11,2.33191772265751e-11,2.10872655036813e-11,2.40840654774715e-11,2.28762266727174e-11,2.24572912080697e-11,2.1722430961849e-11,2.56062028643358e-11,2.60268225960988e-11,2.60152953144672e-11,2.52798861221796e-11,2.49489171226134e-11,2.22878268580166e-11,2.24236094709381e-11,2.10904478029582e-11,1.94661374471452e-11,1.71977903320512e-11,1.54373318921011e-11,1.50510166880222e-11,1.43567208244237e-11,1.31110613969445e-11
352,"ISL","Iceland",6.5592891839616e-11,5.70892824510565e-11,6.18307270411736e-11,6.45785067331068e-11,6.30525443607398e-11,5.71364912628601e-11,4.5749226513852e-11,3.84980923158691e-11,3.52856888164598e-11,3.86641174508703e-11,3.4927145577281e-11,3.02004379510286e-11,2.80948375994615e-11,2.82613657963587e-11,2.60084244764273e-11,2.52990858957203e-11,2.21061500929745e-11,1.94624856632886e-11,1.72034638062522e-11,1.48627653624282e-11,1.43713311060418e-11,1.42306101231906e-11,1.19681773784692e-11
356,"IND","India",2.17008341853401e-10,2.06328985220766e-10,2.03362841918252e-10,1.90593780346339e-10,1.82149636516355e-10,1.72815888607575e-10,1.63778322535949e-10,1.56447547363911e-10,1.66609457712482e-10,1.59967326380609e-10,1.53570273144162e-10,1.44927761531614e-10,1.41153815046309e-10,1.32878743378454e-10,1.25512184569485e-10,1.16653107407163e-10,1.07305998331136e-10,1.01699919167073e-10,9.47081917820666e-11,8.89816098974407e-11,9.14299575328274e-11,8.52304140716836e-11,8.03463234740012e-11
360,"IDN","Indonesia",1.80867126229831e-10,1.76750270552694e-10,1.69936123153448e-10,1.64988629216462e-10,1.60105861624221e-10,1.50311770068709e-10,1.42908528169516e-10,1.35268430285281e-10,1.24494070706507e-10,1.17217330733167e-10,1.14345560225978e-10,1.12096036117022e-10,1.07222191357423e-10,9.24261623860595e-11,8.54473450351926e-11,7.40147243411694e-11,6.49723855622303e-11,5.82400807810595e-11,5.72392639805799e-11,5.18938260258861e-11,4.77235027735533e-11,4.47793988697756e-11,4.43271774299503e-11
364,"IRN","Iran",1.02467023611414e-10,1.02229279859662e-10,9.76459121272634e-11,9.17796862857666e-11,9.07791639107187e-11,9.43858860789472e-11,9.21601740637397e-11,8.95656847347884e-11,9.27535516986485e-11,9.20273818923509e-11,8.60119614759023e-11,8.03783250052314e-11,8.26392568117718e-11,8.36654487769905e-11,7.95671439760093e-11,7.21778081762916e-11,6.5123288127152e-11,6.46592100539955e-11,6.77577157182813e-11,6.66994124515391e-11,5.86526646772836e-11,5.81465556957194e-11,6.07018679810323e-11
368,"IRQ","Iraq",1.37474310506949e-10,1.47638164486792e-10,1.45810709903517e-10,1.71789728939267e-10,1.32227280549831e-10,1.33271208275726e-10,1.21675126059073e-10,1.40029680682026e-10,1.10887809027639e-10,1.08827865838374e-10,1.06368321365122e-10,9.97095766910131e-11,1.00573107380157e-10,8.85753904676459e-11,7.24676197917078e-11,6.90371691233779e-11,6.4575547816849e-11,7.11140586110949e-11,7.8369887753595e-11,7.87932925698245e-11,7.65513628701782e-11,7.27339106610124e-11,7.17358601180738e-11
372,"IRL","Ireland",1.84638637945643e-11,1.74631242879363e-11,1.58311447759514e-11,1.51693302757067e-11,1.41643877726883e-11,1.37034220312691e-11,1.26195010938812e-11,1.1582155249102e-11,1.19067692542728e-11,1.10944729506589e-11,1.00413730702585e-11,8.98277680514439e-12,8.59773460199894e-12,8.34522794498302e-12,7.31102821017298e-12,5.61387581168842e-12,5.35680466789021e-12,4.45982256484397e-12,4.09429515279461e-12,3.5564185702556e-12,3.03698461150815e-12,2.63774209754157e-12,2.14707252744506e-12
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",5.07243706119327e-11,5.27053093146244e-11,5.53678749942024e-11,5.7912460595967e-11,5.34877786902717e-11,4.43476704789237e-11,4.44819995499743e-11,4.4088114871001e-11,4.73660519463965e-11,4.74552730477193e-11,4.52040288224491e-11,3.66531001619203e-11,4.0910044793308e-11,3.35402323333609e-11,3.17520113914248e-11,3.21254161263684e-11,3.11884268551875e-11,3.05856603621367e-11,2.91550346169027e-11,2.71254449005397e-11,2.57530127626046e-11,2.35159918220949e-11,2.3777439098939e-11
380,"ITA","Italy",1.27935200082869e-11,1.24402725771733e-11,1.25234017468481e-11,1.26951705931125e-11,1.20394900891316e-11,1.19628793919639e-11,1.14403078404603e-11,1.12657234179533e-11,1.11002340027226e-11,1.09557416956637e-11,1.02982547712772e-11,9.2698055676828e-12,9.220933929919e-12,8.75957223304885e-12,8.24646477498875e-12,7.84256873841358e-12,7.29464449136577e-12,6.79759966028686e-12,6.37550777606427e-12,5.91335367402855e-12,5.69215067605164e-12,5.69449732241684e-12,5.15198119527335e-12
388,"JAM","Jamaica",4.65952276541675e-11,4.5365027316667e-11,5.02173751264344e-11,4.94354212913546e-11,4.6900087318789e-11,4.57745604567107e-11,5.62249167564402e-11,5.72788311040616e-11,4.28721955029016e-11,4.1599469036623e-11,3.95588845028542e-11,4.35996907146841e-11,4.25163274351831e-11,4.13286504621745e-11,4.03826414383629e-11,3.79189511270352e-11,3.30462060261968e-11,3.80128012075637e-11,4.15788327010074e-11,4.21242177936183e-11,4.25916771011855e-11,4.05863969056145e-11,4.00500839908627e-11
392,"JPN","Japan",2.42124623740455e-11,2.3198320927281e-11,2.31627066635156e-11,2.21475042718607e-11,2.08304315448838e-11,1.93907662290368e-11,1.77095642333473e-11,1.65192289737994e-11,1.48747820054536e-11,1.47791756485955e-11,1.3329983793347e-11,1.31823527359105e-11,1.24803504655722e-11,1.16148651395149e-11,1.06200477088628e-11,9.89580156468733e-12,8.98635127958139e-12,8.72047581794978e-12,8.45086935741169e-12,8.21145936213984e-12,8.44379313570653e-12,8.11382593927661e-12,7.87912951392088e-12
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",7.8436252129647e-11,7.75458734696088e-11,7.40330540981891e-11,7.47050403254727e-11,8.28248168310525e-11,8.53765911377336e-11,7.55415095652845e-11,7.0134136614386e-11,5.55471430497569e-11,5.6332132998265e-11,5.32115181572135e-11,5.26475592886742e-11,6.47351455349902e-11,5.80833871936263e-11,5.96684071717558e-11,6.0939343291724e-11,6.25534460595492e-11,6.37967099402283e-11,6.15649336790286e-11,5.31368198441978e-11,4.7309328820335e-11,4.77492041104966e-11,5.00684702552727e-11
398,"KAZ","Kazakhstan",8.96983578479975e-11,7.87196947011162e-11,7.63178414385793e-11,7.52832027487754e-11,6.87336369322529e-11,6.48296968352215e-11,5.85485929864844e-11,5.75461307545248e-11,6.27363001228376e-11,6.4270245076603e-11,6.18586884465853e-11,5.42261612558186e-11,5.34452171620877e-11,5.00918616114982e-11,4.42238492665705e-11,4.50291553680189e-11,4.82326605620959e-11,4.38197389140699e-11,4.16762288075185e-11,3.40672038274986e-11,4.16617752503917e-11,3.96679723648915e-11,4.09603920223776e-11
404,"KEN","Kenya",2.31524416604843e-10,2.24132467832157e-10,2.27137665877173e-10,2.22468831842229e-10,2.20352648593465e-10,2.15238659818004e-10,2.10397547250178e-10,2.01628988798547e-10,2.06318103195926e-10,2.119792360658e-10,2.02434379456608e-10,1.94041353270429e-10,1.87819420970832e-10,1.87514365157272e-10,1.84210731526311e-10,1.82222840151711e-10,1.80081380060277e-10,1.75620153860983e-10,1.69933696633743e-10,1.66024981084505e-10,1.65518425301565e-10,1.57302203868389e-10,1.50337699691881e-10
296,"KIR","Kiribati",2.0455770152417e-10,2.01798294398227e-10,2.06655218804635e-10,2.01662078361996e-10,2.0892033879737e-10,2.06651217180648e-10,2.16853659905225e-10,2.00649155847412e-10,2.12588424132898e-10,2.00023582472807e-10,2.2313227040502e-10,2.1148016712217e-10,1.99722934223235e-10,2.0121396469883e-10,2.02892926832871e-10,1.82409782201675e-10,1.81074629707026e-10,1.78196285801437e-10,1.70366330340107e-10,1.74063208911723e-10,1.72220978567824e-10,1.58406731403567e-10,1.53887559502047e-10
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,1.01921402806818e-10,9.92533213349261e-11,9.444537716716e-11,8.95643770710404e-11,8.675165861706e-11,8.06018964506106e-11,7.78527636769164e-11,7.77142022592755e-11,9.41162851602834e-11,8.92715787567555e-11,8.36877401954774e-11,7.667343448698e-11,7.78166283899046e-11,7.18080363041064e-11,6.68108905258498e-11
414,"KWT","Kuwait",2.91640699691835e-11,2.99283159960435e-11,3.00877949463071e-11,3.05836083705617e-11,2.92734931384475e-11,3.0908526569208e-11,3.55269280621576e-11,3.36546631229793e-11,3.92874044139944e-11,5.02363661780091e-11,5.21961002619072e-11,4.60485982298678e-11,4.42176572318344e-11,4.28664105019152e-11,4.17928825076988e-11,4.12745203183155e-11,4.03083327512742e-11,4.23131527643209e-11,4.24755737506293e-11,4.24944599729308e-11,4.05018494055356e-11,4.56483927272583e-11,4.55791281876608e-11
417,"KGZ","Kyrgyzstan",1.39838829807972e-10,1.36446341939335e-10,1.30729726652845e-10,1.25353266074274e-10,1.23212237491821e-10,1.26975455652313e-10,1.25534940019184e-10,1.36582884609591e-10,1.34582690006541e-10,1.34001221935694e-10,1.36384679226678e-10,1.43101468888148e-10,1.62700538540524e-10,1.59326834691762e-10,1.27609115312497e-10,1.2179646441739e-10,1.1353423937933e-10,1.18353069251398e-10,1.22317010157243e-10,1.07632154716452e-10,1.09982958498535e-10,1.10168237881926e-10,1.07509226015084e-10
418,"LAO","Laos",2.91321810104713e-10,2.86006837722223e-10,2.76443487553844e-10,2.67387167186645e-10,2.57900419077541e-10,2.46828455501205e-10,2.41144863537182e-10,2.4026166565702e-10,2.43693833274396e-10,2.28631486133262e-10,2.09052365931075e-10,1.90742651239097e-10,1.75666805433693e-10,1.63187255678828e-10,1.55900272409488e-10,1.53115854890752e-10,1.47587907161191e-10,1.38934901847429e-10,1.3076185040872e-10,1.13943835389557e-10,1.12366078753536e-10,1.09902588435142e-10,1.0645493779483e-10
428,"LVA","Latvia",7.59536601431616e-11,7.94482782577666e-11,7.43239740447512e-11,7.31686021767096e-11,6.97803092298561e-11,6.24541313871846e-11,5.60600941351253e-11,5.20588235851416e-11,4.97705725632928e-11,5.98867370278745e-11,5.76597411461269e-11,5.40154148561988e-11,5.2453025384566e-11,5.01330834461429e-11,4.89236388352585e-11,4.41869796746432e-11,4.32229713236455e-11,4.4659537479512e-11,4.34264384326096e-11,4.10229820747019e-11,3.82045468256368e-11,3.8119654511569e-11,3.77747435610443e-11
422,"LBN","Lebanon",1.35088067182479e-11,1.37601325142147e-11,1.31581897425321e-11,1.22980626724747e-11,1.24493022716541e-11,1.19971670451866e-11,1.15032904148313e-11,1.00611351375919e-11,1.03564985862674e-11,1.05175784134868e-11,9.07827574951178e-12,8.84850004224602e-12,4.11592069867233e-11,2.68105515586293e-11,2.65821373656808e-11,3.31977105118982e-11,3.41141214014071e-11,3.63025817922615e-11,2.78359318798632e-11,2.94329047490304e-11,2.90580088518556e-11,2.96845224955976e-11,NA
426,"LSO","Lesotho",6.35775138665695e-10,6.08422535081592e-10,6.00422104734161e-10,5.72982219566224e-10,5.61944311472217e-10,5.70213861776054e-10,5.4509164016776e-10,5.23548773486941e-10,5.69967194989358e-10,5.77589665222998e-10,5.4447980744064e-10,4.85359935447828e-10,4.45988338750252e-10,4.19338237057573e-10,3.95949634066497e-10,3.750255907584e-10,3.52010517629331e-10,3.57304082475049e-10,3.55678280156915e-10,3.60068074334828e-10,3.82630716372618e-10,3.75756528112413e-10,3.75318234039378e-10
