"code","iso","country","BLC.raw.2000","BLC.raw.2001","BLC.raw.2002","BLC.raw.2003","BLC.raw.2004","BLC.raw.2005","BLC.raw.2006","BLC.raw.2007","BLC.raw.2008","BLC.raw.2009","BLC.raw.2010","BLC.raw.2011","BLC.raw.2012","BLC.raw.2013","BLC.raw.2014","BLC.raw.2015","BLC.raw.2016","BLC.raw.2017","BLC.raw.2018","BLC.raw.2019","BLC.raw.2020","BLC.raw.2021","BLC.raw.2022"
598,"PNG","Papua New Guinea",4.7885151586063e-07,4.81916902223279e-07,4.77467874102808e-07,4.75126542699566e-07,4.79769539571389e-07,4.51081214107705e-07,4.47340518196352e-07,4.75383763570746e-07,4.46161559461746e-07,4.39294083147803e-07,4.27224213779076e-07,4.17792086587957e-07,4.11050720200636e-07,4.22760142562996e-07,4.17861831270144e-07,4.07985608617197e-07,3.99289377089407e-07,3.89574043557427e-07,3.87381839768585e-07,3.83843790934113e-07,3.70536567840203e-07,3.66598736297519e-07,3.60175068473131e-07
600,"PRY","Paraguay",1.42860999077588e-06,1.46827780549613e-06,1.39983885777921e-06,1.42103009098603e-06,1.39355719782335e-06,1.3250238139171e-06,1.24247637743635e-06,1.22575940385768e-06,1.2867131358859e-06,1.30295359829371e-06,1.33032388182111e-06,1.28366165706898e-06,1.20633532571598e-06,1.13105873083446e-06,1.14486301781975e-06,1.13992268619965e-06,1.45571408254503e-06,1.45531905360712e-06,1.39040425267553e-06,1.31959863161498e-06,1.22044557959846e-06,1.20874484516911e-06,1.18493227552848e-06
604,"PER","Peru",6.82579313072014e-07,6.55610671901701e-07,6.38925554930862e-07,6.46340875565638e-07,6.68989319575853e-07,6.38796126232426e-07,6.45748173938213e-07,6.45258572373986e-07,7.07453027577126e-07,7.2600752101025e-07,7.31449894168686e-07,7.1666115538765e-07,7.13458043937938e-07,7.0503314589135e-07,6.93085120145957e-07,6.87310227053054e-07,6.73989590700743e-07,6.14690790493476e-07,6.05192609777914e-07,5.84103887484898e-07,5.51861246207938e-07,5.47343376738866e-07,5.45815825529346e-07
608,"PHL","Philippines",4.84973926115212e-07,4.69157488662901e-07,4.56200118295981e-07,4.38433634416781e-07,4.25529110774307e-07,4.16107086208329e-07,4.07352716684705e-07,4.18089011353081e-07,4.12989079734418e-07,4.17376363755174e-07,4.23333862487836e-07,4.22210595230827e-07,4.23211228295484e-07,4.35567065725922e-07,4.43197883046994e-07,4.51091877134004e-07,4.63346162497048e-07,4.67946454673592e-07,4.57134824518553e-07,4.48524926973631e-07,4.01042951256356e-07,4.11780133690473e-07,4.0513641463119e-07
616,"POL","Poland",7.91399184663251e-07,7.93572471370793e-07,8.06089267041365e-07,8.10169011318329e-07,8.2283520108429e-07,8.52227772879926e-07,8.66593990245287e-07,8.58129886550182e-07,8.70646010012336e-07,8.81432758247898e-07,9.28850751746938e-07,8.91333007556301e-07,8.70986841376479e-07,8.1844993341881e-07,7.91825866398787e-07,8.22154690046422e-07,8.74769275946147e-07,9.25318826139296e-07,8.92447577525429e-07,8.32820267970934e-07,7.92146340212923e-07,7.64808816694287e-07,7.31626841833618e-07
620,"PRT","Portugal",7.52466592067917e-07,7.29184895299598e-07,7.12707065298481e-07,6.4967015128959e-07,6.60154932771198e-07,6.57488882766723e-07,5.97853335437179e-07,5.96873953362331e-07,5.53235211150603e-07,5.52764337046384e-07,5.15017235723114e-07,4.67090434759101e-07,4.13299069392579e-07,3.93847746943255e-07,3.86452518509996e-07,3.81137135388425e-07,3.6165916174512e-07,3.49150753640061e-07,3.30030758151586e-07,3.17245566965136e-07,2.80988360163349e-07,2.82559184045038e-07,2.61429432933281e-07
634,"QAT","Qatar",4.02541201270972e-06,4.09257108620262e-06,4.57760947724167e-06,4.49803980142321e-06,4.91784212599661e-06,5.48911709547152e-06,5.48859302585499e-06,5.62826924194557e-06,5.73716856087423e-06,4.77844068079849e-06,4.73058138971496e-06,4.95677265371627e-06,3.95669396207837e-06,4.25152575027359e-06,4.34633145663142e-06,4.4844408836473e-06,3.87775070411334e-06,3.68681610586653e-06,3.06334117723198e-06,2.97906275828252e-06,2.79122412288059e-06,2.93608513394485e-06,3.12778231442996e-06
178,"COG","Republic of Congo",9.15515110764508e-07,8.90685625406845e-07,8.45237342609744e-07,8.61378595209588e-07,8.99313995574469e-07,9.21128601259829e-07,1.23501661530495e-06,9.23500766247908e-07,9.960003490864e-07,1.05339483218962e-06,1.12830819831304e-06,1.45248431198536e-06,1.39445543022892e-06,1.40098884532724e-06,1.40446776905676e-06,1.3019474550476e-06,1.23143013359144e-06,1.24405765373081e-06,1.25542377504298e-06,1.24020688283801e-06,1.18564250173261e-06,1.142111187481e-06,1.11059387621463e-06
642,"ROU","Romania",3.98094466778348e-07,3.79994698913415e-07,4.00688141732542e-07,4.23086418799864e-07,4.53977198305748e-07,4.61564322069754e-07,4.59697784217766e-07,4.94366496579765e-07,5.41032414220712e-07,5.10404114275541e-07,5.15630001244197e-07,5.11548228541015e-07,5.28986004223669e-07,4.90030736499197e-07,4.82637446103818e-07,4.77474166308323e-07,4.82202388849514e-07,4.93601090169155e-07,4.90821596209301e-07,4.82071265063359e-07,4.68454514417866e-07,5.04127198764135e-07,4.87032352162059e-07
643,"RUS","Russia",1.06863943629793e-06,1.1060974353262e-06,1.10593489485942e-06,1.15135716406151e-06,1.22003120205722e-06,1.22655211452608e-06,1.25071301480946e-06,1.24519780744767e-06,1.27328055459326e-06,1.22946618994845e-06,1.21818232365313e-06,1.23511700731257e-06,1.16130270750532e-06,1.13300934854273e-06,1.15842704596603e-06,1.14137085186297e-06,1.09587107602023e-06,1.11254030729964e-06,1.12206272514939e-06,1.15867930011079e-06,1.08119074040888e-06,1.10794065798604e-06,1.14451967366561e-06
646,"RWA","Rwanda",9.78317141874696e-07,9.66366399601841e-07,9.5850010085538e-07,9.31040625583465e-07,9.08257724747626e-07,7.75006275356535e-07,7.72661585660722e-07,7.65494357211401e-07,7.61519237987848e-07,7.70609886297749e-07,7.66998492603805e-07,7.67492689420305e-07,7.72225418846567e-07,7.72188714468715e-07,7.59239552129543e-07,7.50897453817068e-07,7.28314830123366e-07,7.22294674123783e-07,7.21491834861625e-07,7.22882735361854e-07,7.29872405596519e-07,7.34091979509439e-07,7.17355377266179e-07
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",5.89550977762245e-07,6.82574638856846e-07,6.4392911595979e-07,6.54432937955299e-07,6.56225744255616e-07,6.68250887290592e-07,6.94176871232639e-07,7.16916805238186e-07,7.50541900007002e-07,7.79476675691264e-07,8.05166484653935e-07,6.23233815650207e-07,6.65852047040591e-07,6.75378746044591e-07,6.8673230695374e-07,6.92247845581682e-07,6.92309665542429e-07,6.97851910136239e-07,7.00248482171112e-07,7.07479607177641e-07,6.70194833011645e-07,6.76321352380673e-07,6.83558122375168e-07
662,"LCA","Saint Lucia",5.06136750279344e-07,5.11416187209814e-07,4.82462757230001e-07,4.80042487683937e-07,4.68417318600746e-07,4.61245415390045e-07,4.62464489207475e-07,4.66303792115595e-07,4.7394054421469e-07,4.82891440054109e-07,5.00280650774319e-07,4.43583562025534e-07,4.60677539108654e-07,4.65794774319965e-07,4.71141477398511e-07,4.71393666976948e-07,4.68933558873394e-07,4.71133726084587e-07,4.70096675969088e-07,4.70341127471035e-07,4.54018462454275e-07,4.54706813299728e-07,4.55948370208475e-07
670,"VCT","Saint Vincent and the Grenadines",2.14570369573578e-07,2.24779824200287e-07,2.14096340164669e-07,2.1576021832996e-07,2.19175879135899e-07,2.18188103805173e-07,2.23021082185581e-07,2.2666385614165e-07,2.32956033179997e-07,2.39539241301376e-07,2.47650767787192e-07,1.90473623263776e-07,2.00458975980546e-07,1.98860386287462e-07,1.96520851970305e-07,1.99416555522633e-07,1.99792035492697e-07,2.04461252152037e-07,2.05629870821553e-07,2.08177746790626e-07,1.939832426561e-07,1.9609671366545e-07,1.98615422853112e-07
882,"WSM","Samoa",5.06414789509491e-07,5.05024076639585e-07,4.96972896787579e-07,4.94418662491985e-07,5.02321966527155e-07,4.84058232984915e-07,4.95817297173415e-07,4.98936276993534e-07,5.08507990352043e-07,5.03605395929759e-07,5.13209834933456e-07,5.02168365273592e-07,4.92424324855536e-07,4.97764785713646e-07,4.90856488465367e-07,4.80986068791096e-07,4.70965112519064e-07,4.58372905486494e-07,4.59658599527739e-07,4.56102577254222e-07,4.31813987667373e-07,4.21420955551135e-07,4.10480971522402e-07
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",1.25978309779163e-06,1.26320859886218e-06,1.26595452081902e-06,1.25409124974379e-06,1.2761600472313e-06,1.3111640296475e-06,1.32375927741563e-06,1.3167865814005e-06,1.2874363784911e-06,1.28928899759184e-06,1.25785095044152e-06,1.17338000622261e-06,1.15031886519976e-06,1.10003963244839e-06,1.05215834835386e-06,1.03083843644131e-06,1.00450218847328e-06,9.92170464946298e-07,9.73703146946783e-07,9.77004021585394e-07,9.7970748935744e-07,9.65145659759192e-07,9.50713851620938e-07
682,"SAU","Saudi Arabia",2.21138648805504e-06,2.20149031891667e-06,2.25484293042023e-06,2.31483816312004e-06,2.36319319671315e-06,2.39461205341744e-06,2.50594738702325e-06,2.66778581481416e-06,2.76635529110506e-06,2.67233773932652e-06,2.67196783391042e-06,2.90076642249588e-06,3.06236984124135e-06,2.94198111478131e-06,3.07087386525736e-06,3.20092387955712e-06,3.068487669436e-06,2.74427542163529e-06,2.54967878681393e-06,2.48375379877215e-06,2.3861093808233e-06,2.39853633970233e-06,2.54015923342152e-06
686,"SEN","Senegal",4.33895953302825e-07,4.42065015586666e-07,4.39597274258676e-07,4.27012902735633e-07,4.28469504940159e-07,4.24624491472692e-07,4.32362737952462e-07,4.5592503070801e-07,4.72699990495141e-07,5.65469701614685e-07,5.5296131600574e-07,5.64046747713593e-07,5.53886340870276e-07,4.73900641019033e-07,5.1655484895284e-07,5.05583248637973e-07,4.93734024448809e-07,4.456264368894e-07,4.41956400555183e-07,4.26929715819612e-07,4.04527562925526e-07,4.11497225137528e-07,4.03342390171112e-07
688,"SRB","Serbia",6.37509436506819e-07,7.35856994980903e-07,8.09833291634886e-07,8.48566863120184e-07,8.45411927455543e-07,8.13641657976525e-07,8.23573572518893e-07,8.36259332942227e-07,8.43541557443123e-07,8.95168695382722e-07,8.99027606385409e-07,8.91456162330026e-07,8.42498809701038e-07,7.78541300265996e-07,7.56407577549449e-07,7.39331548674534e-07,7.51739562208253e-07,7.25580277130188e-07,7.06293916902183e-07,7.00593698334709e-07,8.791208048044e-07,8.82973771992491e-07,8.58235683231967e-07
690,"SYC","Seychelles",5.00886824467186e-06,5.72306758374778e-06,4.90870933453362e-06,4.75883468487451e-06,6.30818644062374e-06,6.44792575749704e-06,6.77116026034208e-06,6.24682024634525e-06,6.2940681948437e-06,6.52616019131705e-06,5.95666213104694e-06,4.932442933307e-06,5.22415218284467e-06,5.15085002851116e-06,5.01281969505097e-06,5.19306146746072e-06,5.2802223731246e-06,5.54675787423946e-06,5.72687662050049e-06,5.95347186321117e-06,6.18541097914937e-06,6.19236292148961e-06,6.20025163750041e-06
694,"SLE","Sierra Leone",1.06673885589888e-06,1.04300722949304e-06,1.017236016182e-06,1.01565224568603e-06,1.01991470546451e-06,1.03499417978877e-06,1.05118838160279e-06,1.04117720813153e-06,1.0302872184795e-06,1.01434575849003e-06,9.64853482976351e-07,9.14957523285851e-07,8.70139310444228e-07,8.17184705411016e-07,7.71837744140804e-07,7.32342271382923e-07,6.96176473567808e-07,6.62938970729843e-07,6.30032219136028e-07,6.16954072249883e-07,6.0643033078843e-07,5.93831399283321e-07,5.81305011495002e-07
702,"SGP","Singapore",1.55484866153947e-06,1.63943993625435e-06,1.63147592741342e-06,1.67070875515104e-06,1.68005602612322e-06,1.68053975473701e-06,1.67676344199935e-06,1.65520574910102e-06,1.60421975274952e-06,1.60507073091853e-06,1.68271957228473e-06,1.71978106269486e-06,1.64140721916319e-06,1.68802568916519e-06,1.68576494736724e-06,1.73196036459183e-06,1.72418892467374e-06,1.58980253651265e-06,1.41016031659582e-06,1.37422588783522e-06,1.33888823791174e-06,1.37928411642001e-06,1.32404882064034e-06
534,"SXM","Sint Maarten",1.11891059705952e-06,1.18714837098555e-06,8.74290643276145e-07,8.40846424878279e-07,8.15467681682381e-07,8.39234684583678e-07,9.21394451437574e-07,1.01964386025011e-06,1.073985964338e-06,1.11159179417933e-06,8.95357512599971e-07,6.56594339390247e-07,7.43441677867884e-07,6.93952302794979e-07,6.72209155906706e-07,6.64304138778225e-07,6.46469516543454e-07,6.41839783219458e-07,6.3852207626941e-07,6.41519148086685e-07,5.43792277793455e-07,5.50052586131188e-07,5.62744539401881e-07
703,"SVK","Slovakia",4.72025739865495e-07,5.02286985454139e-07,5.12200132328656e-07,4.82209423140247e-07,5.24694179281653e-07,5.48037451718074e-07,5.13264951060855e-07,5.57163009901612e-07,5.77850002561202e-07,5.9658435091671e-07,6.18105188973561e-07,5.47068970537242e-07,5.3476797182223e-07,4.97795805255325e-07,4.65126983740163e-07,4.7715454790409e-07,4.54186666672472e-07,4.59822377009644e-07,4.49142729168564e-07,4.4078289452539e-07,4.14245017134447e-07,4.30339569135315e-07,4.14761018247085e-07
705,"SVN","Slovenia",8.17434318211059e-07,8.96596344377966e-07,7.7964272239866e-07,7.62366059450608e-07,7.92863036120244e-07,7.98446498552708e-07,8.01602865590472e-07,7.45073506275914e-07,8.84126409305225e-07,7.41106664985338e-07,7.43829150785455e-07,6.89577715666775e-07,6.31862677253445e-07,5.75190334662446e-07,5.27717631596315e-07,4.98866233003778e-07,4.91550958763972e-07,4.5408299008816e-07,4.28274400302835e-07,3.88348248751388e-07,3.26133901289937e-07,3.4054506345351e-07,3.11891043752072e-07
90,"SLB","Solomon Islands",3.40850698747422e-07,3.35780821080453e-07,3.28480220248123e-07,3.21275997946791e-07,3.15399927047763e-07,2.99530860980802e-07,2.9772530871671e-07,2.9445614184712e-07,2.93075890015754e-07,2.86321022475777e-07,2.84588651897638e-07,2.65914904202795e-07,2.54900634200187e-07,2.67367229132875e-07,2.57722189514056e-07,2.46795376500796e-07,2.36396029347042e-07,2.26358621056232e-07,2.20964701949345e-07,2.14895274552858e-07,2.03611913880952e-07,1.96270132962824e-07,1.87900590366222e-07
706,"SOM","Somalia",9.85322917095157e-07,9.60121696523546e-07,9.43695539174798e-07,9.23781083343508e-07,9.08263948901826e-07,9.09777481630379e-07,8.97213011656787e-07,8.88034611513378e-07,8.74896439385113e-07,8.64839904425843e-07,8.23522605167661e-07,7.80223179185012e-07,7.47342057973922e-07,6.98011654523117e-07,6.54824244529372e-07,6.16632819245928e-07,5.79640096787839e-07,5.44391080206705e-07,5.12394783555097e-07,4.97365084153111e-07,4.85610145820564e-07,4.74706125433244e-07,4.60182630578797e-07
710,"ZAF","South Africa",1.23807854350398e-06,1.28569280891483e-06,1.32875499780856e-06,1.37929118467527e-06,1.46217122757572e-06,1.46880197870817e-06,1.53229337414024e-06,1.76249365485008e-06,1.88289860307216e-06,1.77381356823443e-06,1.35606390030206e-06,1.40950762810142e-06,1.60421255373069e-06,1.67699697680458e-06,1.64736035273032e-06,1.54580272086391e-06,1.38717998641524e-06,1.72677286447217e-06,1.46940626202931e-06,1.27201228628915e-06,1.18944100207275e-06,1.21817441683561e-06,1.17839345560673e-06
410,"KOR","South Korea",6.23120588325119e-07,6.64781770347572e-07,6.33911271989825e-07,6.36374735623807e-07,6.45996218558554e-07,6.66730530382894e-07,6.47863120152391e-07,6.35642494217749e-07,5.94331707078943e-07,5.60887484102989e-07,5.90327227291449e-07,5.77086025003061e-07,5.79774514547302e-07,5.66534369364777e-07,5.6047797096851e-07,5.46846069136112e-07,5.5282140213294e-07,5.54268561645668e-07,5.22589223297021e-07,4.78230781002121e-07,4.48194437694095e-07,4.28737626987665e-07,4.27569253833592e-07
728,"SSD","South Sudan",5.20706160801768e-07,5.17826493165797e-07,5.13593672441355e-07,5.08607384392231e-07,5.03998053048795e-07,5.00020673829376e-07,4.9707982317846e-07,4.95197246722458e-07,4.92554247165497e-07,4.9136847472286e-07,4.86819782875029e-07,4.81305762756857e-07,5.16967696703327e-07,5.1614934905178e-07,5.29316170224958e-07,5.49656551944811e-07,5.68168111149642e-07,5.96684931411614e-07,6.33543628579924e-07,6.43312616137223e-07,6.43547793412206e-07,6.49557543681183e-07,6.40112249827865e-07
724,"ESP","Spain",5.64115362304155e-07,5.57547304910707e-07,5.40872958893747e-07,5.59112627596715e-07,5.80967050115075e-07,5.7546777371327e-07,4.94975958723613e-07,5.08298112615776e-07,4.63134523238483e-07,4.3257195594885e-07,4.25762067772022e-07,3.82843462709674e-07,3.9084669692418e-07,3.60705749541391e-07,3.26618198067018e-07,3.30930528799282e-07,3.18076185294962e-07,3.13533114333806e-07,3.03170244411522e-07,2.82473675825492e-07,2.39547882743232e-07,2.48133295383709e-07,2.30223218035904e-07
144,"LKA","Sri Lanka",1.25674695372467e-06,1.25234189262697e-06,1.23445213809186e-06,1.25106442437589e-06,1.25293731424631e-06,1.2794253822001e-06,1.26686804641238e-06,1.26493047903361e-06,1.23505614155999e-06,1.23835329439369e-06,1.29789512836341e-06,1.18423873259663e-06,1.14542427716141e-06,1.13258968401993e-06,1.13038994937298e-06,1.13181553548867e-06,1.11334100936512e-06,1.0580364735633e-06,1.04120576654454e-06,1.04674785767558e-06,1.01966049954164e-06,1.04459906823713e-06,1.03805197941511e-06
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",8.04955964643077e-07,8.23611892798687e-07,8.39005356568553e-07,8.52968044983626e-07,8.87027735565667e-07,9.3213021400409e-07,1.01733254971331e-06,9.52553423323196e-07,9.50947638081198e-07,9.21856886186832e-07,9.09342801243257e-07,8.98415959910033e-07,8.68229792841519e-07,8.55622858847793e-07,8.49302794312788e-07,8.46319789437769e-07,8.60059244219179e-07,8.27381415661229e-07,8.21859297710063e-07,8.14540186333181e-07,7.7961424922669e-07,7.82647658961881e-07,7.63011754168414e-07
740,"SUR","Suriname",8.97358299667612e-07,8.52949007268495e-07,9.41745483340891e-07,9.51983521983741e-07,1.00442927455379e-06,1.06781898879058e-06,1.06722015037431e-06,1.01874251737117e-06,1.02057950036138e-06,9.39093521900823e-07,1.09225851305173e-06,9.04825230963261e-07,1.17100806839754e-06,9.0708371841239e-07,1.00489142334268e-06,9.71083777704639e-07,1.32057974017385e-06,1.14496933293502e-06,9.87676880587221e-07,1.19883132701428e-06,1.21981268298671e-06,1.19658822441612e-06,1.2315183443468e-06
752,"SWE","Sweden",8.96430274059745e-07,8.38295301940772e-07,8.34802393831835e-07,8.73244566553572e-07,8.3719704516677e-07,8.36276831440973e-07,8.21105053071207e-07,8.25236442232015e-07,7.98486827534114e-07,7.71815315378274e-07,8.00485211647255e-07,7.80843531168076e-07,7.55449724530402e-07,7.28984131152913e-07,6.74905428626642e-07,6.5030717350751e-07,6.59814112293333e-07,6.34755567255406e-07,6.01249563069259e-07,5.76952619806826e-07,5.44490048390049e-07,5.56259970339276e-07,5.30026507552339e-07
756,"CHE","Switzerland",5.99202073190216e-07,6.17926184351868e-07,5.72490512422288e-07,5.89191219200991e-07,5.73545225611819e-07,5.80899447472512e-07,5.63793078746611e-07,5.25434440585186e-07,5.29726028725747e-07,5.10813942464934e-07,5.08061864275521e-07,4.25362542521524e-07,4.26324670555028e-07,4.20152827383754e-07,3.39042474241595e-07,3.3033073899838e-07,3.28037773546092e-07,3.03034878421482e-07,2.79817603523458e-07,2.64982306666468e-07,2.39761454847658e-07,2.48180619019741e-07,2.36471739852342e-07
760,"SYR","Syria",9.39098978384224e-07,8.96252026267095e-07,9.46975505790747e-07,8.58958692837491e-07,9.42502442775548e-07,1.18755048077723e-06,1.16480711142334e-06,1.1395730422979e-06,1.0933654432593e-06,8.61381912678211e-07,7.84393125694267e-07,7.61337808502801e-07,5.59452248983271e-07,3.5946413225128e-07,3.45272332280824e-07,3.29756668249304e-07,2.95955677442366e-07,2.88265600798416e-07,3.49383640405036e-07,3.09906642065409e-07,2.82817625894639e-07,2.66421206364358e-07,2.71386172944397e-07
158,"TWN","Taiwan",1.77571946102263e-06,1.80407686796277e-06,1.8665997803697e-06,1.89099692129597e-06,1.86901328112805e-06,1.80828498270391e-06,1.74881439490574e-06,1.72511723880656e-06,1.71141865439875e-06,1.68259452424718e-06,1.73980637678312e-06,1.7211856702911e-06,1.67001377334521e-06,1.63164732047394e-06,1.61433526043556e-06,1.61255795486152e-06,1.57729165827451e-06,1.53743127700124e-06,1.49644485368785e-06,1.46907360562102e-06,1.32673599205332e-06,1.22191442206254e-06,1.20044818646962e-06
762,"TJK","Tajikistan",4.34241958413145e-07,4.32648348323458e-07,4.33476132504349e-07,4.37405639671364e-07,4.43709067803789e-07,4.4827241118273e-07,4.54003513500968e-07,4.69704093240135e-07,4.79375723634302e-07,4.79518772612962e-07,4.80125655561019e-07,4.84022484107371e-07,4.86721677250035e-07,4.90450819965511e-07,4.98245208670411e-07,5.06769121991156e-07,4.84202234218574e-07,4.77831145346646e-07,4.95698455015147e-07,4.7991479264939e-07,4.67904300721558e-07,4.68390865205417e-07,4.66989337023643e-07
834,"TZA","Tanzania",1.19905073897299e-06,1.20418685637265e-06,1.23449849568703e-06,1.25594390626959e-06,1.23572737014002e-06,1.26369454159923e-06,1.26737598858249e-06,1.23759300609044e-06,1.22615936186008e-06,1.22797442189188e-06,1.2275986028793e-06,1.24261623143836e-06,1.19758559729492e-06,1.21154750312464e-06,1.13973774243664e-06,1.13650835471298e-06,1.11873632209043e-06,1.08321183346828e-06,1.06431599201035e-06,1.09442878204063e-06,1.0677995288389e-06,1.06168928440227e-06,1.03015357389096e-06
764,"THA","Thailand",1.01702222290916e-06,1.00956654608049e-06,1.06272439719952e-06,1.1495933478532e-06,1.24655873413139e-06,1.25383106405822e-06,1.22703490315075e-06,1.24782925866538e-06,1.23924314964746e-06,1.26345820924045e-06,1.32061722663157e-06,1.29108350216992e-06,1.3571500162828e-06,1.36379309350317e-06,1.37712184397288e-06,1.40688003224973e-06,1.45919620004635e-06,1.43251832560192e-06,1.41039892011803e-06,1.4680533695943e-06,1.33748514045063e-06,1.25559706403556e-06,1.23624125431114e-06
626,"TLS","Timor-Leste",3.25454214057125e-07,3.17585549176214e-07,3.52976709004868e-07,3.49267188235141e-07,3.50336214598853e-07,3.37662255208202e-07,3.33741124231167e-07,3.21517777325104e-07,3.18684905998149e-07,3.10354986789646e-07,3.05875318858989e-07,2.95097960652566e-07,2.92936082552385e-07,3.09685079490189e-07,3.07101002929377e-07,3.02410302733503e-07,2.97407105292809e-07,2.93358276850067e-07,2.91858166039563e-07,2.91238169025055e-07,2.85488827928081e-07,2.83602491402522e-07,2.79271781179637e-07
768,"TGO","Togo",6.95425540803507e-07,6.65411618950511e-07,6.74011445059973e-07,7.03531290017342e-07,6.88514512741731e-07,6.82197867533123e-07,6.86548546765122e-07,6.8258515697757e-07,6.7552524970435e-07,8.46812906346643e-07,8.14809307777303e-07,7.98417052085873e-07,7.67109295706761e-07,6.79458003997119e-07,6.51230203823899e-07,6.81760334659564e-07,6.58953712259828e-07,6.42474394106377e-07,6.66823184276283e-07,6.44090406589198e-07,6.97157817818303e-07,6.9734380979264e-07,6.81069325621344e-07
776,"TON","Tonga",6.36909253325065e-07,6.25589021031631e-07,6.39489580111793e-07,6.51384779746306e-07,6.40789693288596e-07,6.1734248496444e-07,6.4552677905697e-07,6.22296900277336e-07,6.43784015141744e-07,6.51012301580851e-07,6.3785977627973e-07,5.89616733770741e-07,5.84191016520405e-07,5.98302979989265e-07,5.97566885373042e-07,5.93756619794205e-07,5.89946127499343e-07,5.83809545977683e-07,5.89768929709616e-07,5.91556210690054e-07,5.73327744600446e-07,5.65939862787441e-07,5.56799238217311e-07
780,"TTO","Trinidad and Tobago",1.80997402027386e-06,1.78847817151471e-06,2.01454208684492e-06,2.04902478718522e-06,1.94075733925276e-06,2.19846981619764e-06,2.42202879362086e-06,2.2705019415693e-06,2.29756472349495e-06,2.18779956794598e-06,2.25932776733751e-06,2.14521332195568e-06,1.97339075993537e-06,2.02492334341274e-06,2.0030708068396e-06,2.01361824812665e-06,1.81983036970169e-06,1.84067792666721e-06,1.60232722416104e-06,1.5732777569316e-06,1.49867358708348e-06,1.53431572656806e-06,1.56735085609388e-06
788,"TUN","Tunisia",8.75798967125159e-07,8.91579600470195e-07,8.94607374727088e-07,9.17687147990768e-07,9.34244556919379e-07,9.46279762688823e-07,9.46616166364447e-07,9.66455267149752e-07,9.57430176584513e-07,1.03466478571338e-06,9.6155539164439e-07,8.86164114224082e-07,8.79011687481378e-07,8.66867370541574e-07,9.00291400499355e-07,9.20350679108573e-07,9.17928039890337e-07,9.46899801190159e-07,9.313827194522e-07,8.91953235142922e-07,8.5040506275721e-07,8.75789945430812e-07,8.72657404148383e-07
792,"TUR","Turkiye",7.14887301281124e-07,6.9206272357693e-07,7.26444505601476e-07,7.2874542173156e-07,7.35712984051466e-07,7.25238646882862e-07,7.96177862518162e-07,8.90608804275072e-07,9.61074825733784e-07,9.2020372613465e-07,9.33433005827975e-07,8.41837721798072e-07,8.27170186056678e-07,7.75916481526778e-07,7.36652982278714e-07,7.51816519871132e-07,7.04646332183205e-07,6.68748186607984e-07,5.58200720343283e-07,5.01875111004062e-07,4.2955032482918e-07,4.09294282844845e-07,3.75374295710094e-07
795,"TKM","Turkmenistan",1.12256124696986e-06,1.09586324319526e-06,1.22005316547473e-06,1.32484048659678e-06,1.33487598515725e-06,1.29261104028956e-06,1.20084555308294e-06,1.27753963763173e-06,1.32966165523335e-06,1.24034148885203e-06,1.30708848955488e-06,1.35371634623234e-06,1.31632414568667e-06,1.36699865576876e-06,1.47433261131783e-06,1.52293571469846e-06,1.38658157256379e-06,1.38153353735745e-06,1.35466112099873e-06,1.33915842596871e-06,1.31717942499397e-06,1.30567856330545e-06,1.38711597462625e-06
796,"TCA","Turks and Caicos Islands",1.46146901433377e-07,1.46044378692313e-07,2.68302928067722e-07,2.64728819635285e-07,2.54417765913093e-07,2.76076626799947e-07,3.09283742282655e-07,3.32997099012406e-07,3.65516801357946e-07,3.64915229840747e-07,3.77170411173939e-07,2.245349213483e-07,2.38207485763753e-07,2.24745913667076e-07,2.12812850376779e-07,2.07728721861433e-07,1.98619147768847e-07,1.94769348019639e-07,1.88465410097975e-07,1.85146203811768e-07,1.59853855796532e-07,1.5988061089925e-07,1.61577687278874e-07
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",9.83418219996077e-07,9.77262395325264e-07,9.82317921747506e-07,9.82020289360068e-07,9.82692531126338e-07,9.89510175416512e-07,9.93937903425535e-07,9.91494765440659e-07,1.00148767355936e-06,1.02298629659442e-06,1.02861248484946e-06,1.03294679357553e-06,1.02785801777209e-06,1.04961669857041e-06,1.05670528093181e-06,1.07618719426738e-06,1.06167557572544e-06,1.05128134513993e-06,1.04718824846719e-06,9.94143661086172e-07,1.0131869751383e-06,1.02075187686707e-06,9.87675342824463e-07
