"code","iso","country","USX.raw.1990","USX.raw.1991","USX.raw.1992","USX.raw.1993","USX.raw.1994","USX.raw.1995","USX.raw.1996","USX.raw.1997","USX.raw.1998","USX.raw.1999","USX.raw.2000","USX.raw.2001","USX.raw.2002","USX.raw.2003","USX.raw.2004","USX.raw.2005","USX.raw.2006","USX.raw.2007","USX.raw.2008","USX.raw.2009","USX.raw.2010","USX.raw.2011","USX.raw.2012","USX.raw.2013","USX.raw.2014","USX.raw.2015","USX.raw.2016","USX.raw.2017","USX.raw.2018","USX.raw.2019","USX.raw.2020","USX.raw.2021"
218,"ECU","Ecuador",0.27801301263,0.27343852062,0.26778976471,0.26289915242,0.25713230163,0.25089211564,0.24382709396,0.23703197817,0.22969968327,0.22206902463,0.2158423894,0.20894926051,0.20126089223,0.19384154664,0.18641732292,0.17641574672,0.166702932857,0.157772154166,0.148357867403,0.13977799663,0.131146360069,0.122083094003,0.113292230076,0.106813054696,0.100471738641,0.094100618173,0.08985097406,0.086142766974,0.082829547398,0.07975439684,0.077560512376,0.07553526904
818,"EGY","Egypt",0.47715439824,0.45466981886,0.4327702883,0.40529950099,0.37993435696,0.35710944774,0.32975510827,0.31256238828,0.29702548647,0.28210893976,0.26801972584,0.24268742959,0.21934983365,0.19752834989,0.182851733444,0.16918859997,0.160577782862,0.150556301872,0.139006708345,0.131102745931,0.122908512987,0.113215182524,0.104364534903,0.096358479235,0.088583029726,0.082126551688,0.076830071385,0.071832521688,0.067020594921,0.062594007579,0.058642013724,0.054974328409
222,"SLV","El Salvador",0.44250729005,0.43729567996,0.43094185975,0.42224659987,0.41253858001,0.40050689362,0.38627124422,0.37035011633,0.35362963451,0.33572441124,0.31788734506,0.30192091629,0.28767385732,0.27548723603,0.26577940632,0.25701310204,0.24676243851,0.23830865551,0.22749522216,0.21792661501,0.20780134116,0.19450749619,0.17964317952,0.16486470048,0.148629562178,0.139861687179,0.135839723979,0.132650666508,0.129802546699,0.124889572867,0.121173568984,0.117652115623
226,"GNQ","Equatorial Guinea",0.68251172776,0.67659923741,0.6696979969,0.66176746813,0.65358798608,0.64475629008,0.63123409981,0.60471775985,0.58120930874,0.55637509139,0.52859087561,0.49845966792,0.46995220298,0.44296801539,0.41514262567,0.38849418507,0.36345057888,0.33938653461,0.31508138096,0.29387736214,0.27445061647,0.25591933347,0.23338340969,0.21253783657,0.19463362109,0.178954201169,0.166697417031,0.15691338676,0.148610626637,0.141317133208,0.135029179747,0.129618133912
232,"ERI","Eritrea",0.77594435093,0.77253690102,0.76997838955,0.76711608601,0.76295617232,0.75814193071,0.74748875927,0.73788475165,0.7291409351,0.72137918328,0.71484351367,0.71067475901,0.70659566448,0.69364824343,0.68283967848,0.67338177063,0.66460665219,0.65719394848,0.65181870344,0.64551714383,0.63784226321,0.63105834808,0.62655877687,0.62304026435,0.61625962399,0.61157773888,0.60651596374,0.60038948982,0.59418742744,0.58805431651,0.58238618239,0.57674541461
233,"EST","Estonia",0.027247989578,0.0249420837993,0.0221975911153,0.0200878340692,0.0192060331081,0.0182271016071,0.0169742297014,0.015690607199,0.0150059088351,0.0142866881795,0.013165845335,0.0120535267785,0.0111630412058,0.0104947517391,0.0103205072346,0.0100340562094,0.0099238390929,0.0096599787217,0.0090336082083,0.0086295441943,0.0082151059491,0.0078299381326,0.0075868412797,0.0072962973645,0.0072513888227,0.0073131320112,0.0070762734201,0.0065330600501,0.0063627765524,0.0061904008407,0.0061097632169,0.0060357828246
748,"SWZ","Eswatini",0.57549208412,0.57089897805,0.56678742767,0.56115524769,0.55505919841,0.54817291126,0.5414003143,0.5353445005,0.5297726213,0.52439494251,0.51827742666,0.51286692921,0.50843180163,0.50372987987,0.49862376018,0.4918478472,0.48456429545,0.46899505146,0.45302329012,0.43572776818,0.416905952,0.40521028855,0.39111278826,0.37667618574,0.36178967376,0.35485990051,0.34857034968,0.34181214811,0.33510438535,0.32848104006,0.32271679598,0.31729001868
231,"ETH","Ethiopia",0.856307476299476,0.855907770405817,0.856850710421241,0.857840571193783,0.858968111703492,0.856674698786783,0.854161462699721,0.85203274180667,0.850516768095072,0.849007121185427,0.84701377126674,0.843934107551653,0.841140034392243,0.839054592930794,0.837542240539578,0.835162510657368,0.832456143407974,0.829842070374881,0.82668270980732,0.823806207899915,0.82100667918463,0.818978679055758,0.818633262107313,0.818952937627828,0.817018875807641,0.813359231632947,0.809423160016477,0.80240649649205,0.796328378317469,0.790196833791482,0.784425604659117,0.778872209212809
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",0.34791121446,0.34134366463,0.3340117758,0.32651276515,0.3183444366,0.31018119584,0.3015266647,0.29346431115,0.28631032812,0.27851683484,0.27196324914,0.26570928687,0.25977864078,0.25433724209,0.24941099963,0.24508445636,0.24091055518,0.23725702531,0.23126800549,0.22642708411,0.22140047897,0.21586939769,0.21028197682,0.2038084095,0.19639493588,0.187487840437,0.181050600238,0.174268150235,0.167954113048,0.161880455421,0.157771305433,0.15397049071
246,"FIN","Finland",0.0124432112929,0.0118248098832,0.0111856658688,0.010440975701,0.0096301891278,0.0088190932216,0.0081575416703,0.0074899201046,0.0069582480943,0.0064941165322,0.0060056548252,0.0055495132418,0.0049926622964,0.0047441117838,0.0045099786373,0.0042713281362,0.004056584366,0.0038218089704,0.0035892477057,0.0033716410008,0.0031196041125,0.0028874278487,0.002786309585,0.0027008402482,0.0026115935622,0.0025033665532,0.0024039966209,0.00233029878899,0.00224706997054,0.00216595252918,0.00211550316657,0.00207042642694
250,"FRA","France",0.0164792380017,0.0151288980869,0.013734245623,0.0124460941448,0.0114495438162,0.0105912487134,0.0097929397591,0.0090556628998,0.008420349444,0.0079227081827,0.0074774073461,0.006975840352,0.0063037204455,0.0060187874389,0.0057472904647,0.0054777644275,0.0051755819584,0.004887633447,0.0046337681396,0.0043738574402,0.0040844916246,0.0037775669162,0.0036377082946,0.0034947446695,0.0033436559108,0.0031973000892,0.0030795433938,0.00295985288,0.0028440844127,0.0027327871218,0.0026639580058,0.0025987947591
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",0.58874414182,0.58055218299,0.57292943555,0.5653133022,0.55758040499,0.55034357847,0.5430229328,0.53597874816,0.52918355651,0.52278803407,0.51587518226,0.50679395524,0.49681781017,0.48597323336,0.47429101701,0.46075334316,0.44774731622,0.43484976576,0.4218651133,0.41043778044,0.39769595685,0.38237512179,0.36630514404,0.35291878988,0.34067792082,0.32870681492,0.31747375111,0.3073105008,0.29729331103,0.28704117149,0.27759889984,0.26896628064
270,"GMB","Gambia",0.59721784162,0.59195210872,0.5872273945,0.58177196038,0.57634792878,0.57082610186,0.56578150403,0.55930141566,0.55297956709,0.54555760033,0.53794468345,0.53443350794,0.53010305928,0.52477236081,0.51748445703,0.51022763402,0.51151642223,0.50848758811,0.50335477115,0.49736262412,0.49087352967,0.48403085275,0.47496436948,0.46509314935,0.45700124912,0.44896703448,0.4434002371,0.43697805509,0.42919937499,0.4208426224,0.41268311087,0.40453478217
268,"GEO","Georgia",0.102217382213,0.099236310612,0.099162336113,0.100814053512,0.103597250947,0.107239843539,0.110600652082,0.113493046227,0.116449012293,0.118392873615,0.118411379531,0.115846146259,0.111907957987,0.107926816661,0.108390444786,0.108766079484,0.104448132688,0.101651113969,0.100056289636,0.098508713535,0.096923290325,0.092863079522,0.088619970427,0.084574473985,0.080267555982,0.076005405994,0.070202213122,0.067999719196,0.066344799596,0.064986497046,0.064283437911,0.06362461139
276,"DEU","Germany",0.0068907150923,0.0059476173218,0.0055340165639,0.0050798040329,0.0046844401511,0.0044169457358,0.004169192384,0.0040115145871,0.0038508104644,0.0036989031719,0.003453812061,0.0031282922404,0.0028713566145,0.0027435024905,0.00262895779331,0.00249940173299,0.00236889524617,0.00223953220798,0.0020904594677,0.00197049317184,0.00183979090285,0.00169994248711,0.00164129245812,0.00158761693735,0.00154296264586,0.001506358386,0.00146455281084,0.00142604332535,0.00139067342956,0.0013571008145,0.00134285484598,0.00132951344066
288,"GHA","Ghana",0.56509729971,0.55948788874,0.55455265774,0.55005313383,0.54673070589,0.54339867475,0.54035778686,0.53640813786,0.53260289133,0.52965609118,0.52615422616,0.52217942796,0.51448601063,0.50639279953,0.49880135108,0.49108724103,0.48349837751,0.47532260375,0.46110949883,0.44851816795,0.43501858083,0.41901094219,0.40267162494,0.38669217086,0.37127557534,0.35854463307,0.34734853327,0.33645140897,0.32560398146,0.31492348821,0.3053718615,0.29648332244
300,"GRC","Greece",0.036790301469,0.03332571813,0.029845441935,0.026674389248,0.024035563848,0.021439683843,0.019350234078,0.0173086432671,0.0154465133137,0.0137156046404,0.0123659780458,0.011305604183,0.01058719167,0.0099209952322,0.0092987729994,0.0089043366876,0.008504073688,0.008150877197,0.0078318103704,0.0074506995339,0.0070927787794,0.0067889468066,0.0065647971166,0.0064414678288,0.0063595626918,0.0062664833635,0.0061427851126,0.0060213953363,0.0058798448617,0.0057118354348,0.0056346149022,0.0055447165825
304,"GRL","Greenland",0.038076825703,0.038374777221,0.038458844371,0.037600215392,0.036335171469,0.03558900961,0.034894705881,0.03326272549,0.030782809044,0.028887402318,0.027390063884,0.025410711549,0.0231015632788,0.021600862408,0.0203885429188,0.01888886333,0.0173368442085,0.0163652851754,0.0154856251131,0.0145959341603,0.0134990726537,0.0125728529173,0.0121561530744,0.0118724217136,0.0115454715938,0.0111723593541,0.0106697212315,0.0101556403328,0.0099575229676,0.0096357949113,0.0093515077102,0.009099473407
308,"GRD","Grenada",0.29124319798,0.27807450941,0.26321785061,0.24942531078,0.23616016978,0.2236475455,0.21029689102,0.19663182883,0.18261978928,0.16861223611,0.156052717555,0.147338394599,0.137535205151,0.127530800869,0.119336381919,0.110630698747,0.105672646868,0.101153331664,0.095763989527,0.091248326478,0.08719185752,0.083470427243,0.080429744517,0.077163226514,0.074548893611,0.072134275255,0.069788789167,0.067053845117,0.064307258543,0.061507086011,0.059660988682,0.057898500547
320,"GTM","Guatemala",0.42958322376,0.41971768828,0.40651189505,0.3900160474,0.374866342,0.36189320775,0.34587629528,0.32776027177,0.30851491704,0.29369537523,0.28125763706,0.26931823682,0.25588005932,0.2426442825,0.23431337818,0.22625267624,0.21830338699,0.20731645781,0.19697204673,0.19150536465,0.18595683319,0.1790824614,0.17155921603,0.163459184511,0.15403717706,0.148108087936,0.143622377357,0.139865179974,0.136448567271,0.131551097582,0.127407815494,0.123442453726
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",0.71885322463,0.71685260054,0.71547622592,0.71356098128,0.71132800627,0.70896108342,0.70662704829,0.70280308058,0.6991979817,0.69600989365,0.69284453865,0.68984794652,0.68610680204,0.68253332335,0.67941147857,0.67633129828,0.67168400534,0.66470171731,0.65672016362,0.64918580911,0.64080472671,0.63109245909,0.61990983926,0.60979683138,0.59878671022,0.58888409774,0.57996992293,0.56787807109,0.55632520224,0.54709715672,0.53813010945,0.52956682372
624,"GNB","Guinea-Bissau",0.70349640296,0.69989958241,0.69765852858,0.69467873382,0.69138785504,0.68800279885,0.68480045773,0.68020715131,0.67777183444,0.67488478866,0.67178742213,0.67088690803,0.66958812026,0.66811752397,0.66694367874,0.66539304044,0.66410240192,0.65264722725,0.6403260789,0.62804846481,0.61470707791,0.59938925731,0.583948934,0.56831763971,0.55220796568,0.54244816226,0.53475575177,0.52618936689,0.51718879123,0.50832479865,0.50058774044,0.49315478346
328,"GUY","Guyana",0.23454094235,0.22919929883,0.2212577833,0.21284357055,0.20440637541,0.19611747667,0.18664326784,0.176338847656,0.167036931664,0.15788720784,0.149991556373,0.144569017269,0.138404589961,0.133346188602,0.128801778265,0.124559983196,0.120144856024,0.115531666772,0.1099591337,0.104202297561,0.099288444874,0.094129963153,0.088906678179,0.083531526995,0.0784518066,0.07516846152,0.071975939095,0.068679788659,0.065609013011,0.062696768454,0.058138044477,0.054319020194
332,"HTI","Haiti",0.57439149389,0.57485458321,0.57464587251,0.57439625658,0.57471106601,0.57274691777,0.56881766406,0.56349455676,0.55748933788,0.55002236116,0.542068982,0.53766501684,0.53213171213,0.52724126852,0.52365327398,0.51986681221,0.50977439553,0.50157317069,0.49212900104,0.4821059669,0.47341237758,0.46459570137,0.45695690193,0.45008986141,0.44425128646,0.43777713428,0.43357741521,0.42919936138,0.42489109831,0.42058043411,0.41747815001,0.41454926575
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",0.46631797933,0.45832069346,0.44998039124,0.44032949529,0.43062357531,0.41954224642,0.40644692126,0.39279730365,0.37909139247,0.36518557537,0.3510807285,0.33761930936,0.3242092166,0.31070412953,0.29806272336,0.28945911024,0.28094733244,0.27312342576,0.26559656327,0.25908151175,0.25215978954,0.24252525425,0.23593650778,0.22839153097,0.22016791954,0.2130623749,0.20677363998,0.20123051994,0.19596011322,0.1885361356,0.18243861189,0.17669120343
344,"HKG","Hong Kong",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
348,"HUN","Hungary",0.061691672092,0.05633622216,0.04956960308,0.043713587882,0.038663538246,0.03357015729,0.029408576803,0.026020300409,0.023149191171,0.020940803963,0.0188860601786,0.0167184611413,0.0138631139169,0.0114496354814,0.0110410087616,0.0107823138115,0.0106194981704,0.0105603287515,0.0106122862817,0.0105018765318,0.0104523869892,0.0106516645682,0.0105325078141,0.0104256146148,0.0101547513836,0.0097699072303,0.0093523571445,0.0088899067527,0.0084796874704,0.0080566763282,0.0077351827769,0.0074410111706
352,"ISL","Iceland",0.0112183738214,0.0102943219721,0.0095613555373,0.0088340787305,0.0081931678391,0.0076612497837,0.0072053631447,0.0067480708182,0.0062568507431,0.0057395336731,0.0052078252635,0.0047166733365,0.0042303894404,0.0040203525128,0.0038648967419,0.0037063660818,0.0035225607187,0.0033230934728,0.0031188838318,0.0029851218958,0.0028857450716,0.0027400706682,0.002661793447,0.00255216749007,0.00242983526366,0.00230894722264,0.00220327340121,0.00213490813116,0.00204462876478,0.001964026135,0.00191975945646,0.00188062180982
356,"IND","India",0.73728523083193,0.730496150809407,0.723434050115292,0.714113734746932,0.704662516742994,0.695003251316468,0.684661631961491,0.674372875778716,0.66365920688727,0.650436230570244,0.637411232806604,0.624728870618626,0.61261132321059,0.598131806298882,0.583545324561936,0.57040832064348,0.555919524385155,0.541030818943957,0.526672015642632,0.511902230757669,0.496053116958808,0.478404396486454,0.459576688512532,0.439361227293083,0.417392855328764,0.395027791510243,0.372054591199991,0.350687249709338,0.3314021199771,0.313572106939182,0.301580539148868,0.290289964094883
360,"IDN","Indonesia",0.549875987814552,0.531022812540532,0.511810980945566,0.492123534389668,0.471798746051707,0.451722536036464,0.430484164950859,0.409444942846027,0.391665973447534,0.374490243876514,0.358500585935578,0.342891731490347,0.328534000820322,0.314873586303568,0.303030037426954,0.29136374484725,0.277581207115972,0.263286080772294,0.247552958996569,0.232843396728054,0.218689641662251,0.204759010351296,0.191837750753895,0.181463697416028,0.172353235943608,0.164240199225449,0.157346727508578,0.151919321790098,0.145463369549915,0.139469433932432,0.134557615772296,0.130052516624882
364,"IRN","Iran",0.495070148671339,0.472737184054826,0.452565733011525,0.431585301479193,0.413768251816032,0.399646512168629,0.384140160312517,0.372969348650462,0.362136986736751,0.347980192191726,0.331480071352265,0.314199078835651,0.297975144910517,0.28113562624188,0.267478115328705,0.255182852991546,0.243588843022358,0.225704397642642,0.204025860525058,0.183686399468422,0.164494158016104,0.149151276450209,0.138241593293047,0.130808031155846,0.123589082655858,0.118907419739827,0.11455583189035,0.10918492666156,0.104044058689453,0.100894845610637,0.0982213719700427,0.0955015641952235
368,"IRQ","Iraq",0.28603769136,0.27909077428,0.27078776391,0.2605862505,0.25156046204,0.244074228,0.23354850093,0.22239112765,0.20839188889,0.19257276921,0.17754717555,0.165373682691,0.155497311578,0.14875849592,0.13795541702,0.129038377537,0.119684670577,0.111386469534,0.101342464572,0.090305533462,0.080297008535,0.070044807007,0.062486449283,0.055971289105,0.050544672075,0.045878585542,0.041304923433,0.037411280997,0.034122878603,0.031278417627,0.029063175198,0.027102106687
372,"IRL","Ireland",0.038616496909,0.035742425576,0.033092221439,0.030300149209,0.027824319747,0.02558183333,0.023517879823,0.0213770201,0.0191901375928,0.0170662546369,0.0151024218808,0.0133398697554,0.0119554453992,0.0109318607495,0.0100585896043,0.0094041832397,0.008951994352,0.0085462579256,0.0081026688856,0.0075778523766,0.0070142954411,0.0064826454675,0.0062269517511,0.0060112592579,0.0057796001929,0.0054688930539,0.0052129685955,0.0049246459666,0.0046433474098,0.0043907596222,0.0042502276459,0.0041632166241
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",0.0197057585899,0.0183420263456,0.0169602218804,0.0155745798247,0.0143449164956,0.0132596418016,0.0122646610442,0.0114093497563,0.0105563633044,0.0098346477947,0.0091235644551,0.0084920672544,0.0078238389745,0.0074380001415,0.0069987484506,0.0066302568649,0.0063007370594,0.006070663765,0.0058797512243,0.0056334560099,0.0053133080564,0.0049766971632,0.0048132271321,0.0046533047141,0.0045220248247,0.0043805888175,0.0042987517942,0.0041879150442,0.0040804785152,0.0039724234629,0.003921227397,0.0038679899911
380,"ITA","Italy",0.0168061547809476,0.0157980219248582,0.0147878939936745,0.0137606136921773,0.01279966103348,0.0120286722295869,0.0114306992101937,0.0108096418810521,0.0102822671471809,0.00986153614375696,0.00938130034046678,0.00893001491326038,0.00845303159461577,0.00817160479160843,0.00794245327848424,0.00764546994257942,0.00742266054271656,0.00721996448448329,0.00700477376906106,0.00675589957887176,0.00649987424149747,0.00626456817816614,0.00605800353856754,0.00587906235174832,0.00570859002253581,0.00552637939508403,0.00537118386318204,0.00521211507070544,0.00505116161012749,0.00489294376705625,0.00480977596089113,0.00472499467559603
388,"JAM","Jamaica",0.28824600012,0.28121732537,0.27536243844,0.26837799398,0.26069363259,0.25216932367,0.24047092767,0.22669415397,0.21493240082,0.20054879824,0.18748036457,0.18357812022,0.1793083085,0.17428566424,0.17030675689,0.16323713012,0.156328218721,0.150360571856,0.144526900017,0.138899114617,0.133626698476,0.12868583873,0.124379981314,0.120626910065,0.117627368642,0.115527745632,0.11367537828,0.11165366683,0.109526042834,0.107312120835,0.106048904013,0.104849382086
392,"JPN","Japan",0.0180541883766973,0.0168137420322079,0.0158442503576202,0.014789512611937,0.0137698518049402,0.0127977183107024,0.0119698790897764,0.0112193638019021,0.010545908100444,0.00991935043637119,0.00935293698914495,0.00875220884552872,0.0082476824664232,0.00814922553210319,0.00801858724083347,0.00790805316529948,0.00778881480156482,0.00776107273343362,0.00762462915441613,0.00742800184564299,0.00719009950817615,0.00690246495982751,0.00687290180176995,0.00683403948969376,0.00676836111327818,0.00666706886935473,0.00654953753188218,0.00640573055872712,0.00625470358720904,0.00608340712522314,0.0059689228460507,0.00585111182486138
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",0.16866540974,0.162666503649,0.156402498058,0.14938359948,0.142673938994,0.136423025058,0.130010029488,0.124171445679,0.123414477694,0.12196317528,0.120095660065,0.117550058623,0.114571916894,0.105316626537,0.095465719298,0.083640692629,0.07313286395,0.06389435459,0.052866737874,0.043116470545,0.037378996377,0.032516920988,0.0281636858,0.0270545193757,0.0260970771057,0.0253269764075,0.0246787319586,0.0234534952444,0.0223090272085,0.0212955965669,0.0205047924445,0.0197348722224
398,"KAZ","Kazakhstan",0.115880573023,0.112926682129,0.10943714249,0.106595089418,0.104061719646,0.101884322805,0.093090634438,0.085631341085,0.079551137991,0.074389218407,0.064783662623,0.055654026832,0.047849079576,0.043488975074,0.039270250327,0.035351173411,0.031436161906,0.028993363007,0.02675802754,0.024638178798,0.022620284194,0.0210567626934,0.0196293757226,0.0180909980399,0.016532021827,0.0151133405289,0.0144617747947,0.0142397167838,0.0140825891238,0.0137936143353,0.0136187818332,0.0134624118206
404,"KEN","Kenya",0.563752173883039,0.557482827412917,0.552658187275247,0.54817352334097,0.543451636966021,0.538792663927922,0.534089493274857,0.529934902571619,0.52843383516241,0.52683934855702,0.525754820499201,0.525749051485348,0.525687525052846,0.525357113485637,0.524365679344003,0.527000973982242,0.527599723381188,0.527805705879279,0.52384929937686,0.517678562742642,0.51286867051851,0.50623786445259,0.499782718650228,0.493214153557624,0.485451821065192,0.477110249146432,0.467901312490324,0.457839626603852,0.447593076729012,0.437395661677015,0.428316632732176,0.419607042503876
296,"KIR","Kiribati",0.54218010141,0.53732417023,0.53193708073,0.52650307335,0.52044066645,0.51463903402,0.50892199333,0.49981409374,0.49160746593,0.48395736394,0.47492050982,0.4659647998,0.45668486117,0.44731060312,0.44077767294,0.4335319116,0.42689800151,0.42069792955,0.41688912079,0.41601794371,0.4157153249,0.41489144484,0.41267813179,0.40902291315,0.40545068543,0.3990488726,0.39180121202,0.38465832526,0.37772969903,0.36943442821,0.36233576023,0.35586380694
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",0.060117636328,0.057933955655,0.057986399447,0.05632575796,0.054096125137,0.051398288043,0.046396969184,0.041920585338,0.038594154984,0.035625399283,0.033403437788,0.031750919734,0.030401146728,0.028495559505,0.026436998433,0.024278762368,0.0224378187782,0.0210755777453,0.0192808246839,0.0171532206341,0.0154077505148,0.0138971120002,0.0126760943562,0.0118051261845,0.0109790401465,0.0103128657875,0.0097521010235,0.0091559719271,0.0086042673051,0.0081593257109,0.0078680559745,0.0076381566116
417,"KGZ","Kyrgyzstan",0.098440647951,0.095876488554,0.093961847855,0.092658977144,0.09247300091,0.093106099399,0.093153246586,0.093127125397,0.089855624983,0.086640105416,0.083365024078,0.078949853944,0.074539618653,0.069975894815,0.065427558736,0.061616706264,0.058245582737,0.05484608001,0.051326550554,0.047575556988,0.044303004403,0.040221336733,0.036606171205,0.03369093789,0.030387547891,0.029698887131,0.028883850633,0.028079651258,0.027852541865,0.027355716265,0.027110892096,0.02692257371
418,"LAO","Laos",0.75333402703,0.74918202423,0.74319474315,0.73732828217,0.7302002076,0.72326591321,0.71620410645,0.70811975192,0.69924501,0.68930845672,0.67887957614,0.66198372354,0.64507032577,0.6275823268,0.61494160929,0.60184390478,0.58692846668,0.57225821403,0.55565846794,0.5385650996,0.52180048478,0.50385381574,0.48927498573,0.4733358846,0.45635141832,0.43884386332,0.42250361693,0.40670334231,0.39478309087,0.38312193654,0.37286936634,0.3631740865
428,"LVA","Latvia",0.120674415335,0.113999366292,0.10634880837,0.09709872332,0.090879554074,0.086461107737,0.083325755537,0.080611566622,0.079032869526,0.077634509254,0.074595195436,0.070567428043,0.067386140357,0.064165883732,0.057654925992,0.052209425297,0.048373035159,0.044509659775,0.039871758729,0.035533672604,0.033519493553,0.032257629016,0.030311638056,0.029342629701,0.028997371351,0.028433896614,0.027190128955,0.02665858353,0.025968226867,0.025305537243,0.024998488217,0.024696288493
422,"LBN","Lebanon",0.184098736025,0.175666965215,0.16721805935,0.157184552048,0.147351787113,0.138291020329,0.128078621323,0.110609529667,0.094368807352,0.079803786875,0.067524681918,0.056421850989,0.047095054811,0.039081926813,0.032065808875,0.030288084475,0.028812536374,0.027277672967,0.025070630622,0.0225531155142,0.0201226772114,0.0177433981113,0.0155868018657,0.014148120197,0.0134050829048,0.0126002858075,0.0118672814179,0.0111417661679,0.0104690112931,0.009892150579,0.0095169359658,0.0091523362347
426,"LSO","Lesotho",0.69962674123,0.69544777393,0.69160916946,0.68610250737,0.67991405675,0.67373279094,0.6673331084,0.66097497401,0.65516258197,0.64942839945,0.64318708446,0.63789517511,0.63357896315,0.62908957609,0.62441359005,0.61888948359,0.61302290912,0.60554291226,0.59758365701,0.58945069301,0.57867629967,0.56749213725,0.55446085877,0.53897630231,0.52416221637,0.51698809161,0.51051297902,0.50406073389,0.49771906372,0.4913280913,0.48679506106,0.48252308254
430,"LBR","Liberia",0.66456351739,0.6647765611,0.6679505386,0.67271093389,0.67798077513,0.68338085057,0.68993059917,0.69159525896,0.69029841476,0.68587379942,0.67549359533,0.6663198695,0.65641452269,0.65297853594,0.64818890491,0.64306414732,0.63690591598,0.62743253525,0.6172058716,0.60966780894,0.60128381585,0.5920553071,0.57990912492,0.5665946572,0.55356957154,0.54193423921,0.53383156615,0.52578568311,0.51777141796,0.51021804853,0.50403989582,0.4982016718
434,"LBY","Libya",0.52123718452,0.49385526618,0.46662036333,0.43895758243,0.41204130319,0.38747265848,0.3570001585,0.33037481432,0.30636773863,0.28432773108,0.26366033586,0.24625435575,0.23152404641,0.21636429775,0.20547195831,0.19572844623,0.187354257418,0.182917507727,0.163722175637,0.146515243098,0.130353181934,0.122582393242,0.1118160606,0.106757999774,0.104400420807,0.104689994532,0.106332721154,0.105867879302,0.103868743857,0.103970715427,0.111011020383,0.118525576052
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",0.076858295232,0.076017184233,0.070137049098,0.064359783395,0.062484277582,0.060214732263,0.057099262982,0.053835126874,0.051243406935,0.048317431037,0.044291552654,0.040568447612,0.037995523922,0.035329585719,0.0328036734,0.030953366909,0.030168657838,0.029341376679,0.027064589511,0.024375310211,0.023582582055,0.02259744024,0.020755161044,0.0198139762879,0.0189480814566,0.017938488244,0.016780766168,0.015897701381,0.0150940043112,0.0143436673407,0.0138554040774,0.0134375168859
